id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
,409061563048292353,,"Бабурина малыша, Васютина малыша
как их не любить-то можно?
Ходжаниязова, который, блин, ПОСТУПИЛ в отличие от тебя :DDD",1,,,,,,,
,409061563354464256,,"прилегла в 5. :D
проснулась почти в 11.
и опааа, на аске упрт вопросы.",1,,,,,,,
,409061688810668032,,"RT @KonstantNekras: спасибо всем за вечер!!!
было круто!!! :D @Krampusha @afonyaromanova @YeeesNoooo @SashkaOstrovsky @VeronMakarevich",1,,,,,,,
,409061733257707520,,RT @_____SH________: ОХ УЖ ЭТОТ КОВАРНЫЙ СТОПКАДР :D http://t.co/u9qdO5DPjA,1,,,,,,,
,409061820910305280,,"@ForeverProphecy все семьи распадаются, скажу я тебе:D #философдохуя",1,,,,,,,
,409062039005720576,,"RT @PoluhinaMariy: @Best_song_69 Очи жгучиее,очи черные,очи стааасные и прееекрасныееее, нет меня не упороло :D",1,,,,,,,
,409062078037893120,,"RT @PoluhinaMariy: @Best_song_69 Мне мама помог песню спеть,скажу ей,что ты боишься Витаса :D",1,,,,,,,
,409062294870437888,,"@Yoo_Boom будешь хеном хд только я буду злым, и буду давать хену подзатыльники &gt;:D",1,,,,,,,
,409062424759652352,,твит с Деми для @larry_miss_you :D http://t.co/CqOmd2h8IA,1,,,,,,,
,409062524018249728,,Ладно :D Раз не удалось сегодня перенести сайт — сделаю для него новый дизайн :D,1,,,,,,,
,409062524953186304,,"@Annete_LF блять, у меня уже 3 месяца недотрах:D такой ответ тебя устраивает?:D",1,,,,,,,
,409062658722127872,,"@SorokinaaKarina ахахах меня так убивает твое коронное """"шо"""" :DDDD",1,,,,,,,
,409062661788139520,,за нами с @piparkuuuka сегодня шла очень умная собака. :D :D :D,1,,,,,,,
,409062746660298752,,RT @hl0pec: @dasponomarenko @PrVladka @Oleska_Sha @Dmitrieva_nana @GubaRita @NastyshaBlinova сначала хотели в позитив пойти :DDD ахахах..по…,1,,,,,,,
,409062885571432448,,RT @NataliSafonova: @_____SH________  согласна:D http://t.co/ZZNWOiyCvA,1,,,,,,,
,409062887400161280,,RT @1D_UAloveyou: МЕНЯ В НИШТО :D http://t.co/ImdrRKzujV,1,,,,,,,
,409063004651933696,,RT @1D_UAloveyou: МЕНЯ В НИШТО :D http://t.co/ImdrRKzujV,1,,,,,,,
,409063008493895680,,"Если есть лента со смесью постов и рекомендаций, то реквестирую ленту без рекомендаций, только одни посты. :)",1,,,,,,,
,409063047945519104,,RT @StepanovaAlena5: никто торт не хочет? угощаю:D #естьжалко http://t.co/94v1k8R5ae,1,,,,,,,
,409063179734777856,,"RT @EJarkina: @Lera_Andersone мне нравится твой никнем """"злой пидар"""":D",1,,,,,,,
,409063181613412352,,"@07_ritka @MashaMalenkay сложновато в 10, как у тебя на личном ? :D",1,,,,,,,
,409063182188023808,,@Miya_Wolt @HeroCharlie КСТ.Я ПОСМОТРЕЛА ПЕРЕПИСКИ И ТЫ НЕ ГОВОРИЛА КАК ТИБЯ ЗОВУТ:D,1,,,,,,,
,409063182935015426,,"я спать :D
а @Vlada159 пробует решить мне задачу по физике :з",1,,,,,,,
,409063267609227264,,"@AlinaZacepina готовить, играть, учить, управлять.
не дорого, что именно нужно ? :D",1,,,,,,,
,409063269211844608,,"“@ZykovaNastasya: Не, ну збс. Решила Настя помыть мандаринки, как тут же воду отключили! :D” а я хурму и тоже отключили ",1,,,,,,,
,409063308592152576,,RT @Katya_pff: Отлично посидели на даче^^ попели песни под гитару и баян :D настроение отличное ,1,,,,,,,
,409063313365278720,,ой а мне друзья только писать могут?)) или опять счас понаотвечают человек 900 :-D,1,,,,,,,
,409063356402638848,,Нашла фотку с мьюзикла... Хувианам понравится :D http://t.co/PDcqtlC0tD,1,,,,,,,
,409063399449198592,,"Не, что бы там Бэл не говорил, до Томмо мне ещё далеко...:D",1,,,,,,,
,409063440968589312,,Ужасно болело горло. Горячая вода решила вопрос лучше любого гексорала :D,1,,,,,,,
,409063443590045697,,@ihatejinki666 @uruporn_jenny ну и Зеля не Чонин :D,1,,,,,,,
,409063484589355008,,"Завтра химия с 8, а я еще не сплю...
Мамаамакриминал:D",1,,,,,,,
,409063532060479490,,RT @1D_UAloveyou: МЕНЯ В НИШТО :D http://t.co/ImdrRKzujV,1,,,,,,,
,409063612364623872,,Кому-то через 3 часа вставать....и этот кто-то лаже не ложился:D,1,,,,,,,
,409063618840653824,,"Бекхени такая сучка :3
Мне кажется он стервочка :D",1,,,,,,,
,409063743365349377,,RT @trichtucen: 1 минута в интернете = 10 минутам реального времени :D,1,,,,,,,
,409063781525106689,,"RT @Polya_From_Mars: Майки и Джи все о своем
А Фрэнка никто не замечает
И он как бы сам с собой упоролся :D http://t.co/eWodYEU910",1,,,,,,,
,409063783814795264,,@MashaSenichkina я уже извинялась за твиты на геометрии :D,1,,,,,,,
,409063826827390976,,"Первые """"детские"""" наброски :DD http://t.co/OLfw1d1PEK",1,,,,,,,
,409063873694552065,,@MrsKaterino4ka Где была то?Я просто одна наверное не в курсах:D,1,,,,,,,
,409063956477915136,,Я сегодня в 16.15 могу выдвигаться с работы домой! Осталось 40 минут сидения в жуйке :D,1,,,,,,,
,409064050853560320,,"Покрасила кончики зеленкой
Больше испачкалась чем накрасилась!!
:D",1,,,,,,,
,409064137071656960,,"@havaeva_khava ну прости, что не сообщил :DDD
спасибо ♥ ♥",1,,,,,,,
,409064223008751616,,"@captain_a_wood я стесняюсь xD
Сова еще не читала его)",1,,,,,,,
,409064358338375680,,"@babayka_masha @yellow_lisa я не стебаюсь...ну было один раз,но уже давнооо:D
Не убьет,мы не дадим х))",1,,,,,,,
,409064402667982848,,"RT @Prodanovaa: @jared_na_marse .-. Ну тут только везение поможет,подфортит-не переведет :D",1,,,,,,,
,409064404928708608,,"RT @SanyaGordiyuk: @Alexandra_fcm ахахаха, каэш :D
даже моя бабушка нас перепутала :))",1,,,,,,,
,409064497433681920,,"@somber_guy ясно)
это было перед вашим выступлением,много кто в верхней одежде сидел,звукач сначала это выдал,и только потом до него дошло:D",1,,,,,,,
,409064547891544064,,"@Cataurte вот и я говорю в захолустье живёте каком-то))) у нас тут хоть  цивилизация, люди в Ашан наряжаются как в театр :-D",1,,,,,,,
,409064797477408768,,"Азахахахахха, вспомнила как нас на рыбылку отправляли с щелкунчиком :DDD",1,,,,,,,
,409064892583247872,,@unicornolover ну а вообще не смешно если он переводил :D #mtvstars 30 Seconds To Mars,1,,,,,,,
,409064894395609088,,"Офигенный день!
день позитива)
бегал как идиот целый день!
танцы офигенны, хоть я и ракал но мне очень понравилось!",1,,,,,,,
,409064895582576640,,"@TheCupOfRage Да счас, я последний раз с девушкой гулял в первом классе, с одноклассницей, и то она тогда себя как пацан вела :D",1,,,,,,,
,409064956609310720,,"Сколько часов назад я желал вам спокойной ночи? :D
Как видите, я все еще не сплю Х)",1,,,,,,,
,409064958266454016,,RT @1D_UAloveyou: МЕНЯ В НИШТО :D http://t.co/ImdrRKzujV,1,,,,,,,
,409064962338734080,,"А вот мы сегодня с @_Angelishaa_ совершенно случайно прогулялись :D в снежки поиграли , в сугроб упали ",1,,,,,,,
,409064962339131392,,"@babayka_masha @yellow_lisa у меня мишка стоит рядом, я его когда увидел Хорвата вспомнил,лол:D",1,,,,,,,
,409065094346072064,,"@AGavrilchik всё по-любому хорошо будет,я тебе отвечаю,я типо ванга немножко :D",1,,,,,,,
,409065140797964288,,"@EncantoDeFiera Так я сам себе босс, а раньше-то думал быть наёмным :D",1,,,,,,,
,409065227922063361,,"сегодня было весело:D
мы с Кристиной смеялись как могли:D
мне с ней очень весело:D",1,,,,,,,
,409065317441081344,,@Miya_Wolt @HeroCharlie ТОЖЕ ПОМНЮ ТАКОГО:D РАНЬШЕ Я СЛУШАЛА СНБЛУ А ПОДРУГА ВОН БИНА И ШАЙНИ И ЕЩЕ КАКИХ ТО ЧУВАКОВ:D,1,,,,,,,
,409065318645252096,,"ну что, 96ые, готовы отмечать свои 18? :D скоро уже начнется )",1,,,,,,,
,409065489172668416,,"Ты у меня в фб рядом с медвежонком
И ты онлайн :D
А я подумал, что это он",1,,,,,,,
,409065616188780544,,"@4Narek @melloishandsome ну я бы не назвал ее """"только"""" :D но вообще да",1,,,,,,,
,409065659034001408,,А ну-ка критикуем / Не критикуете не кидаю ваше фото^^ / Соня в молодости:D http://t.co/DNTqbGimB6,1,,,,,,,
,409065660049018880,,"RT @Arsssenchik22: ААААААААААААААААААА
ЧТО ТВОРИТСЯ В ВК КОНФЕ,Я В ШОКЕ!!!
ПЛАЧУ,СИЖУ:DDD",1,,,,,,,
,409065663492128769,,@Sunny_Sun15 тогда не называй своего профессора истеричкой :DDD,1,,,,,,,
,409065664071335936,,"Ну вы вообще прям нооомер! Меня не было всего пару недель, а вы уже столько всего успели натворить! :D",1,,,,,,,
,409065837568729088,,"""""я в конце говороче на сценц ёбнулась меня девки в конце поддержали джони они мнея подхватили ржал ахахахаха"""" всё ясно и понятно :DDDDDD",1,,,,,,,
,409066050966544385,,"@Catherineeeeett нет &gt;:D Я же парик покупаю,а не крашусь хД",1,,,,,,,
,409066089847730176,,час расплаты настал. @_Solembum оценит :D http://t.co/Mpo4NdGsZw,1,,,,,,,
,409066091168940032,,@sa_a_ashaa я тоже только ради этого смотрела :D это пиздец :D,1,,,,,,,
,409066178544680960,,RT @DashaS_D: Всем доброй ночи) http://t.co/bRobWyqbwC,1,,,,,,,
,409066262409781248,,"@bromtula Читала сегодня про это-забыла рт!)Еще писали,что огонь приносили в Новосибирский зоопарк!))Просто ржач!)) #факел #олимпиада #сочи",1,,,,,,,
,409066475362582528,,"@OlgaFSt я не про перевод времени, я смотрю НБА,там матчи в 4 утра и дальше начинаются,меня долбоёбом некоторые считают, вот терь я поржу :D",1,,,,,,,
,409066690228813824,,RT @TheKateLi: @YanaLavrionova На румынском однозначно :D,1,,,,,,,
,409066692229484544,,"@sunny_chernova о,да,там еще все эти сладкие добавки. И можно сколько влезит наливать их:D",1,,,,,,,
,409066991996379136,,"RT @AnnieNicco: Я думала это весна, а это оттепель!!
Тема """"Оттепели"""" Урганта не покидает второй день :D
#ВечернийУргант",1,,,,,,,
,409067162985590784,,"@Mashamasha2904 воу воу воу полегче красотка :D мне больше с прямой нравиться, но ты все равно милаш и с кривой :D #люблютебя",1,,,,,,,
,409067164529065984,,"RT @KPOBb_KEMOB: @koks_frnk оо, надо будет посмотреть :D",1,,,,,,,
,409067166877499392,,это так классно когда на твоё день рождение пошёл первый нормальный снег :DDDD,1,,,,,,,
,409067169410842624,,"Уломаю Иру подстричь меня, продам волосы и свалю куда-нибудь. Ахахах, как раз мама успокоится:D",1,,,,,,,
,409067209336434689,,@holly_pinteil ах он блиин не признал:D он с 2012 вроде с ММ,1,,,,,,,
,409067211777515520,,"И тут я понял, что Мех меня тут не читал
Привет, кстати :D",1,,,,,,,
,409067338492035072,,"RT @D_S_P_G: @dear__president ахаха да, поборемся!!)))",1,,,,,,,
,409067377771290624,,"@SaraCrazyFan там с каналом какая-то фигня)
приходится слушать комментарии братьев-румынов :D",1,,,,,,,
,409067508424253440,,RT @Leeroyevna_: Вот таки у нас беседы классом :D http://t.co/i53eBG56uN,1,,,,,,,
,409067641362735104,,"Зал немного пустой
Завтра обои клеить придут
Такое эхо
Поорать классно тут:D",1,,,,,,,
,409067772480479233,,@ilyamarmeladow сегодня хорошо выступил на сцене в роли ведущего:D,1,,,,,,,
,409067773877567488,,"Чихнула 6 раз подряд
Комбо и новый рекорд одновременно:D #INSTANTFOLLOWBACK",1,,,,,,,
,409067854160723968,,"понятна,у меня одногрупник тоже любит:D — хахаха ну смешные же шутки !biggrin! http://t.co/gYe7tyn22a",1,,,,,,,
,409067857289281536,,"@nastya_reon стеснялся? ты серьезно? :D
с этой фоткой юп, или другое что?",1,,,,,,,
,409067946070118400,,"ты Чанель, потому что я тебе в пупок дышу.
а хунхан правильно поставила себя на место Чунмёна ;)
а еще я среди вас макнэ :D",1,,,,,,,
,409068215458091009,,"RT @DollyFail: @anastasia_yeap вот этот разговор был просто олицетворением того, как я веду себя на вписках :D нахожу человека и начинаю с …",1,,,,,,,
,409068217551028224,,"RT @Dance_of_Shadow: @Hey_Loco_ вах *_*
и тут все сучки потекли :D",1,,,,,,,
,409068270084292608,,@Miya_Wolt @HeroCharlie АЗААЗАЗА ДЭЭЭ:D я спать:D детское время офф)) Сладких снооов:3,1,,,,,,,
,409068398266445824,,@_BMTH_BMTH УДАЧИИИ!! всех там сделай и возвращайся с победой :D,1,,,,,,,
,409068401722937345,,"RT @shirt_Nialla: @valeraaKis :D:D Я-Найл.... я почитала твои твиты, скажи, а по чему ты так давно не виделась с мамой?",1,,,,,,,
,409068505879683072,,"@i_mnotkidding Приятно осознавать, что не я один такой задрот твиттера :D",1,,,,,,,
,409068640504651776,,@jared_na_marse та ладно) я ему от силы раза три написал. один твит был с рисунком. и мне было ужасно стыдно :D,1,,,,,,,
,409068965630332929,,стивен кинг в тви. теперь я знаю на кого фанючить :D,1,,,,,,,
,409069012056682498,,@karenchik_7 прокатились на 101 как в былые времена)) я так рада была тебя видеть)* только не наболтались:D,1,,,,,,,
,409069055925313536,,"ахахаха, мама так мило отзывается о своей работе :D",1,,,,,,,
,409069102230028288,,@InnaHoh ОООО!!КРУУУТО!!! А мы стояли за двумя девками :D НО ВСЁ БЫЛО ОЧЕНЬ КРУУТО! ЕЕЕЕ)Я ТЕБЯ ПОЗДРАВЛЯЯЮ)ТЫ ОЩУЩАЕШЬ И ПОНИМАЕШЬ МЕНЯ :*,1,,,,,,,
,409069271848079360,,"это то, чем мы я занимаюсь в поезде:-D http://t.co/c9hFlkp7PG",1,,,,,,,
,409069360066486273,,"все, теперь точно завязала с концертами до дулина! ну если только Зема или сплин..но это вряд ли)) все-все-все:DDD",1,,,,,,,
,409321327129276416,,Арт на ЫнХэ)) Лошадку жалко :D http://t.co/SuJtLXtiiS,1,,,,,,,
,409069611913863168,,@elmyra_lee и как спать после такого?:D надо артура и минипутов пересмотреть,1,,,,,,,
,409069615340212224,,"@shiki_haidaiko слющай, тви создан для того чтобы писать ее именно сюда. Ах да, еще ныть. Добро пожаловать в рай &gt;:D",1,,,,,,,
,409069654142091264,,"Угадайте , чем я теперь буду заниматься на уроках? :D http://t.co/IK7q34kzYs",1,,,,,,,
,409069698500661248,,"@tvanivangans @Destiel_canonon хаха, окай все будит:D",1,,,,,,,
,409069699771928577,,"Когда """"Танцуют все"""" начинается,мы с Настей прощаемся,как только начинает идти реклама,мы с Настей их обсуждаем:D",1,,,,,,,
,409069825609068544,,"Итак. Я сделал это. Теперь надо только двигаться вперёд. Если гору невозможно обойти, её надо взорвать B^D Я так и сделал ... dB^)",1,,,,,,,
,409082782988513281,,"у меня есть кошка, она спасёт меня от неведомой херни в углу комнаты :D",1,,,,,,,
,409083237471113216,,"Хохо, афигенно*-*  / Я даже не заметила что это в гродно:D http://t.co/qodlbIXEOT",1,,,,,,,
,409083321453666304,,"@angrywhovian @chmvs капец мало же:D у меня уже 2000 с чем то """,1,,,,,,,
,409083481592188929,,"@writer_ayana ахах...даааа :D
На нас тогда так все смотрели я такая красная была,мне так стыдно было ахах))",1,,,,,,,
,409083787126276096,,"RT @laqizyhumim: Сижу с ребёнком. Веселуха, ё-моё :D",1,,,,,,,
,409083869946986496,,Гордый? Не пишешь? Ну и пожалуйста.Не пиши. Захлебнись своей гордостью. У меня таких как ты ещё сотня. - сказала девочка фломастеру :D,1,,,,,,,
,409083871524061184,,"@jared_na_marse тебя так долго не было
Че-т я даже скучал:D",1,,,,,,,
,409083962070691840,,"Антуан Бэкс целовал меня до того, как это стало мейнстримом :D",1,,,,,,,
,409084007042019328,,"@Lubomir98Riko та нуу
Надіюсь це був не пошлий сон!:D",1,,,,,,,
,409084041384587264,,"НО Я НЕ СКАЗАЛА, СКОЛЬКО РАЗ ПРОСЛУШАЮ DU HAAAAST :D",1,,,,,,,
,409084085085409280,,"RT @Gwommoko: @Klaine_EndGame_, стоящая компания :D
Я смогу выпить разве что за компанию с Крисом и Дарреном :D
И Хиддлсом.",1,,,,,,,
,409084127229403136,,"@tutby Демократия 80lvl. Равносильно тому, что завтра меня остановят по пути в магаз, и скажут """"не пустим"""" потому что дальше идти скользко:D",1,,,,,,,
,409084170431111168,,"RT @loner1379: ну ок, я закругляюсь :D http://t.co/38bFFju1Pt",1,,,,,,,
,409084177909551104,,RT @kilz0x33d: фоткались на вчерашней трене пока не было мячей:DDD http://t.co/40ZJ8TGuie,1,,,,,,,
,409084304632082432,,Танцы-обнимацы @ladycrasotka и vitaliy_msk  :D @ Каток «Лёд» http://t.co/FH9hO3tve0,1,,,,,,,
,409084352920707072,,"@archi_vasofski за арт не считается, но поржать можно :D http://t.co/1MdFtKWM2Y",1,,,,,,,
,409084531913011200,,RT @ryfobuqehaf: Святой долг каждого дачника - cпиздить че нибуть у соседа :DD,1,,,,,,,
,409084660858519552,,"RT @yana_chmulova: - Приём, приём, я тополь
- А я ивка :D",1,,,,,,,
,409084790877724672,,@Fridma_n остальные не достойны :D я же в тви почти не сижу :),1,,,,,,,
,409084943868784640,,А я сегодня хотела впервые в жизни сделать реальную ставку. На Бирхама 10 фунтов и выиграть 70 могла бы. :D,1,,,,,,,
,409085075578302464,,@carne_nasse хаххахаха только если это:-D свадьба Ниама особенно  вправит мозги основательно,1,,,,,,,
,409085164510130177,,"@winoshha ну да
меня все нахуй посылают, а он спать пошел :D
ладно, вали
ночи тебе 0/",1,,,,,,,
,409085360958746624,,"@Klaine_EndGame_, йоу, тогда еще и тебя в тусовку записываю :D",1,,,,,,,
,409085491288735744,,"кто тебе нравится? — 99.9 %
это факт.
больше ничего не скажу :D http://t.co/0XPKouXf68",1,,,,,,,
,409085589640605696,,"@koks_frnk да ну нахер, я теперь уверена, что у меня по дому ходит эта херня :D",1,,,,,,,
,409085675099914240,,"""""@anutka_loca: @Eugen_Shewzow жопа бабуина :D""""красная жопа бабуина! :D",1,,,,,,,
,409085763926917120,,"Что постыдного в том, чтобы поесть, когда голоден? :D http://t.co/PJ4shyejZm",1,,,,,,,
,409085800286928896,,@Ilona06_01 я тебе уже говорила действенный способ:D,1,,,,,,,
,409086061139484672,,"Глаза страуса больше, чем его мозг. Милый, да ты же страус! :D",1,,,,,,,
,409086186536566784,,/me всячески пытается развести саппорт 1С и получить ключ к дальнобойщикам 3 :-D,1,,,,,,,
,409086187929108480,,"Зачем непонятные знаки,которые я пихаю где надо и не надо? :D",1,,,,,,,
,409086188327141378,,"RT @carne_nasse: @cup_way АХАХАХАХАХАХАХАХА заплачет :DDD
Топы не плачут :DDDDDDDDDDD",1,,,,,,,
,409086189082513408,,Ееееей 47 КАПЕЕЕЕЦ ПРОООСТО:DDDD http://t.co/GNYvIC1Hyi,1,,,,,,,
,409086275195785216,,"AlexSuperWorld - пиздецки ржачный летсплейщик игр, я с его слов комментариев  уссыкаюсь :D",1,,,,,,,
,409086363251007489,,@alina_karhu аудиозаписи ... там только русский грустный репчик про любовь и расстование :D все настолько ужаасно ..... посмотри потом :D,1,,,,,,,
,409086448588324864,,"@lubkivkaya мозг наш спит, он так устал!
он ведь в школе днём страдал..

сочинила:D",1,,,,,,,
,409086626678460418,,"@RobertC81456801, УРААААААААА!!!!!!!я получила паспорт!!!!!!:DD",1,,,,,,,
,409086630390411264,,"""""Дедушка мороз, родители не разрешают мне сладкого. Поетому пришли мне полусладкого"""" :D",1,,,,,,,
,409086715366617088,,"@MyPPPPka """"У меня дети,двое,мальчик и дев...и еще мальчик"""":D..Ну и хорошо,что тебя там нет и  не было!Сладких снов тебе и сынуле)&lt;3",1,,,,,,,
,409086768147738624,,"Лента, у меня тут просьба
Можете к этому вот шедевру приделать какую-нибудь новогоднюю шапочку или нечто подобное? :D http://t.co/RQCQ1gRRz5",1,,,,,,,
,409086812552826880,,"My Chemical Romance – «The Ghost Of You»
вводил пароль в ВК, и подпевая песню, начал вместо пароля писать текст песни:D",1,,,,,,,
,409086955926728704,,"AlexSuperWorld - пиздецки ржачный летсплейщик , я с его слов просто уссыкаюсь :D",1,,,,,,,
,409086958887903232,,"мимими, завтра снова с любимыми увижусь:D http://t.co/GYkI3WUT7V",1,,,,,,,
,409087007600963584,,RT @rulesuligane: Бери от жизни всее! И быстрее сваливай :D,1,,,,,,,
,409087051326558208,,"RT @jydalumifeca: ХХХ: Каких-то мутантов взяла,а не яиц :-D",1,,,,,,,
,409087053646028801,,"RT @Still_Speedin: @Dj__De ахаха,поздноо,я все видела,теперь мне будут сниться бабки лысые:DDDD ты бы слышал как она пеела:DDDD",1,,,,,,,
,409087092157730816,,"RT @carne_nasse: @cup_way нет :DD потому что мне самой смешно, ведь молот Тора победил эльфов, разрушителя, читаури, а тут жопа Луи на пути…",1,,,,,,,
,409087092195876864,,RT @MaryAmy12: не одна я это во время серии пропела :D http://t.co/ciWwPP3uIt,1,,,,,,,
,409087184507916288,,спать осталось 3 с половиной часа :D нуда кто опять не выспится ?:/,1,,,,,,,
,409087191189430272,,"Читаю на форуме: """"девочки, рассталась с парнем, что смотреть?""""  заинтересовалась фильмами на случай  """"рассталась с парнем"""":D почти подходит",1,,,,,,,
,409087234021658624,,"@EgorkaRossoneri @Alexandra_fcm ахахах, я смотрю, что не только я об этом знаю :D",1,,,,,,,
,409087318163607552,,"@_Shok_me_ ммм нравится? :D секас он ,что тут скажешь ^_^",1,,,,,,,
,409087354889334784,,"Два клоуна, - Знали бы вы как я торопился в обратку как только проводил свою драгоценную, что бы познакомить вас двоих со своей лакатушей.:D",1,,,,,,,
,409087636121608192,,"Если бы я не знала тебя так хорошо, я бы влюбилась :D #AutoFollowBack",1,,,,,,,
,409088015647375360,,"Только русский человек на вопрос """"что делаешь?"""" может ответить - """"только пришел"""" :D #FOLLOW",1,,,,,,,
,409088160199892992,,"Мать постоянно тролит меня :D
Что,о Винчестерах мечтаешь?©
...ну,мааам...",1,,,,,,,
,409088212414791680,,"Ты моя подруга...Мы с тобой друзья...Ты такая дура ,прям как я :DDD ",1,,,,,,,
,409088277358972928,,"""""Реперы"""" , будем сочинять свой китайский реп ;D Свинья и нож , ахах,упрт )",1,,,,,,,
,409088317926670339,,"@damndr666 азаззазаза медленно :D...все равно, если писать все, о чем мы говорили, в твиттер, это просто не поместится :D",1,,,,,,,
,409088354089992192,,"Полная жопа - это когда берешь обруч, хочешь покрутить, а он тебе как раз :DD",1,,,,,,,
,409088587250929664,,"@zhukovushka я буду по нему скучать,он дико доставлял :D",1,,,,,,,
,409088849693143040,,"""""стоп, нога, я люблю тебяяяяя """":D http://t.co/mdJNXS20zS",1,,,,,,,
,409089243815092224,,"давайте,сморозьте что-то для меня:D —  http://t.co/UBiXN5aY8w",1,,,,,,,
,409089244167409664,,RT @Vinni_Tweetcorn: @ilyamarmeladow сегодня хорошо выступил на сцене в роли ведущего:D,1,,,,,,,
,409089325851508736,,"Ааа! Водил. Резко тормозил и глох на перекрестках :D Выучил новое слово, которое можно перевести как  """"вождение на сцепле",1,,,,,,,
,409089542650490880,,"@HORAN_NA_MARSE как познакомились?
ну этот мудак Никита, выводил теги, ну вот крч так и познакомились
так и надо было сказать:D",1,,,,,,,
,409089594823827456,,"RT @unicornolover: @Filch_222 я уже устал все переправлять и переделывать:D
это далеко не идеал, но я старался с: http://t.co/ksIGsDJOrt",1,,,,,,,
,409089646849585153,,Суббота это тот день в который можно смотреть мультики:D,1,,,,,,,
,409089822801006592,,"В последнее время жители курортов Турции думают, что русские потеряли у них ребенка с именем Тагил.:DDD",1,,,,,,,
,409089823832829952,,"@D_Mihnenko о!)) хорошая идея!)) я с удовольствием, но вопрос """"когда""""... чё-то пока остается открытым..)) Хотя Новый год .. чудеса..;))",1,,,,,,,
,409090029471150080,,Святой долг каждого дачника - cпиздить че нибуть у соседа :DD,1,,,,,,,
,409090032436146176,,"@The_Oleg в смысле? вчера разрешила мне пол таблетки выпить обезбаливающего от зуба, я выпила целую, сегодня ради головы не решаюсь вообще:D",1,,,,,,,
,409090185662857217,,"RT @one_litter: @red_unicorn0 ахахаха пикапер :D сладких снов,дорогой апельсинчик!)^^",1,,,,,,,
,409090242659233792,,"@changa_chunga @bitcheswildcard типа подколол и я не знаю, что это песня цоя? :D",1,,,,,,,
,409090370472275968,,"RT @qazykuziqep: Что будет,если Пинокио скажет """"у меня сейчас вырастит нос""""?:D",1,,,,,,,
,409090373525700608,,"@Andrew126___ я думаю, будет очень много народа и хаос:D вокруг один хаос:D",1,,,,,,,
,409090464935993344,,"Аврага Түвшинбаяр, Бндмаа 2-тоо баярлалаа. Удахгүй аврагын бичлэгийг оруулах болно хүлээж байгаарай :)",1,,,,,,,
,409090501707845632,,"RT @gijibinyvob: Лакост? Живанши? Диор? МАСКИТОЛ-вот он, настоящий хит этого лета :D",1,,,,,,,
,409090542434123776,,"@kronos_vano а то =) кстати, а когда мы с тобой в последний раз выпивали? :D",1,,,,,,,
,409090583777382400,,"@Kusik_ воу,на что это ты там осмелилась,м? ну-ка,колись давай) жду подробнейший отчёт в лс в вк :D",1,,,,,,,
,409090677621145600,,Вполне нормальное явление в моей комнате часов так в два ночи. Я искала гармонию внутри себя и думала над проектом:D http://t.co/4Df21huKSF,1,,,,,,,
,409090710583795712,,"@Julianna_Lily, врезать тебе, что ли, за такие выходки ночью?:D",1,,,,,,,
,409090748802674688,,RT @AnnaZaharenko: Вот так первый курс интерьера готовится к смотру :D http://t.co/X5Ww8ztduw,1,,,,,,,
,409090815114219520,,"@viteblanka сегодня :D
спокуха, главное, что я узнаю тебя",1,,,,,,,
,409090874233335808,,"RT @MakeMeUltranumb: По вашему, это нормально? Не, ну вы гляньте на Сиф и Фриггу :D http://t.co/kPNxVMvTH3",1,,,,,,,
,409090913378775041,,"""""Идем как два инкубатора :D"""" / ну что поделать? Че боятся?  Пусть нас боятся :DDD",1,,,,,,,
,409091401247653888,,"RT @ni_din: Ночная лента, как правило, сборище старух :D",1,,,,,,,
,409091445988286464,,"@natalia20xxxx о мой бог
 ахахахах
шальная молодость с сериалами дает о себе знать :D",1,,,,,,,
,409091453408006145,,"@youarebymyside у нас обычно любой разговор рано или поздно сводится к Отелю :-D так что обещать не могу, но постараюсь :-D",1,,,,,,,
,409091499255951360,,Обрисовали троих девчонок. Теперь у них одна бровь и усы :D ахахаха,1,,,,,,,
,409091676330676224,,@PRIVKUS_SMERTI мне надо создавать отдельную папку с этим :D очень классно,1,,,,,,,
,409092096579338241,,"[С тобою сутки провела, теперь смотрю, как на дебила: конечно, я бы не дала, но предложить-то можно было?!:DD]",1,,,,,,,
,409092183124226048,,"@cup_way 9 раз ахахахахах доминант над Халком ХААХАХАХАХ че я ржу. :DDD
доминировать над Халком...  ахахахахахаха",1,,,,,,,
,409092262350823425,,"Одна девочка писала UI тесты с Selenium, говорила что нравится, удобно, читабельно. Потом её в дурку забрали, конечно :D",1,,,,,,,
,409092270353547265,,"RT @DeathKau: @_AshtrayHeart с днем рождения, сектантка :D всего тебе самого замечательного в этой жизни :3
лови Джесси :) http://t.co/mUyd…",1,,,,,,,
,409092569071890432,,"@carne_nasse само слово """"доминировать"""", """"Луи"""" и """"Халк"""" не совместимы по своей природе :DDDD",1,,,,,,,
,409092610016296960,,чо та слишком много задаю вопросов. го иметь кровать :D,1,,,,,,,
,409092877470281728,,Мое творчество к новому году :D http://t.co/300tlvnBqA,1,,,,,,,
,409092926938312704,,"@Niko_Ruddy @UsaPindos @Icevvay @ShevtsovVitalik :D
Всем пошлых снов)дальше без меня))",1,,,,,,,
,409092972345446400,,"такое только мы можем учудить ,до сих пор смешно :DDD
I believe I can fly :D:*:*:*",1,,,,,,,
