id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
,494329557089280000,1406692325,"В ночь на среду о введении в отношении России новых точечных санкций объявил Минфин США. На сей раз под санкции попали ВТБ, Банк Москвы и Р",,-1,,,-1,,,
,494329830960150000,1406692390,"Власти США внесли три российских банка в черный список. Под санкции Соединенных Штатов попали ВТБ, ""Банк Москвы"" и ""Россельхозбанк""",,-1,,,-1,,,-1
,494332280044020000,1406692974,"Власти США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка",,-1,,,-1,,,-1
,494332377796460000,1406692997,"США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка.США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка далее ..",,-1,,,-1,,,-1
,494333497918890000,1406693264,"США ввели санкции против ВТБ, Россельхозбанка, Банка Москвы и Объединенной судостроительной корпорации",,-1,,,-1,,,-1
,494334985617540000,1406693619,"США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка",,-1,,,-1,,,-1
,494335086288840000,1406693643,"Соединенные Штаты ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, сообщает",,-1,,,-1,,,-1
,494335448844890000,1406693729,"США расширили санкционный список против российских компаний.США ввели санкции против ВТБ, Россельхозбанка, Банка Москвы и Объединенной судо",,-1,,,-1,,,-1
,494335492885070000,1406693740,"США ввели санкции против Объединенной судостроительной корпорации (ОСК) РФ, а также против ВТБ, Банка Москвы и Россельхозбанка.",,-1,,,-1,,,-1
,494336441309470000,1406693966,"30.07.2014 02:04 : США ввели санкции против российской Объединенной судостроительной корпорации.
Также в новом списке оказались Банк Москвы",,,,,-1,,,
,494337212251910000,1406694150,"США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, сообщило Министерство финансов США. Гражданам и компаниям США запрещено приоб",,-1,,,-1,,,-1
,494337438815630000,1406694204,"США в связи с ситуацией на Украине ввели санкции против «Банка Москвы», ВТБ и Россельхозбанка. Американцам запрещено выделять этим российск",,-1,,,-1,,,-1
,494337804290110000,1406694291,"США ввели санкции против ОСК, Банка Москвы, ВТБ, Россельхозбанка  #In...",,-1,,,-1,,,-1
,494339208447000000,1406694626,"""Это не новая холодная война"".Вашингтон ввел во вторник санкции против ВТБ, Банка Москвы, Россельхозбанка и ""Объединенной судостроительной",,-1,,,-1,,,-1
,494343354218740000,1406695614,#The #Wall #Street #Journal: ЕС и #США введут санкции против #Сбербанка и #ВТБ    #autofollow,-1,-1,,,,,,
,494345628206400000,1406696156,"Власти США ввели санкции в отношении Банка Москвы, ВТБ и Россельхозбанка: Американцам запрещается предоставлят... http://t.co/2BFO7PmpJ8",,-1,,,-1,,,-1
,494347235841560000,1406696540,США все-таки ввели санкции против крупных российских госбанков http://t.co/EEivVhj0y8 ВТБ и Банк Москвы детектед!,,-1,,,-1,,,
,494347604202110000,1406696628,"RT @IA_REGNUM: США ввели санкции против ВТБ, Россельхозбанка и ""Банка Москвы"" http://t.co/pr01BV6YIw Подробности по ссылке.",,-1,,,-1,,,-1
,494347820431060000,1406696679,"США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, сообщает Министерство финансов США. Гражданам и компаниям Соединенных Штатов",,-1,,,-1,,,-1
,494349794023060000,1406697150,"RT @banki_ru: США расширили свой санкционный список в связи с украинским кризисом. Досталось ВТБ, Банку Москвы и Россельхозбанку http://t.c…",,-1,,,-1,,,-1
,494351412545870000,1406697536,"США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка http://t.co/y36SPG9Mqj",,-1,,,-1,,,-1
,494351545417630000,1406697567,RT @news_silver: США все-таки ввели санкции против крупных российских госбанков http://t.co/EEivVhj0y8 ВТБ и Банк Москвы детектед!,,-1,,,-1,,,
,494351632281650000,1406697588,"@varlamov амурских тигров, тк после санкций США к Россельхозбанку, кормить тигров будем всем миром.",,,,,,,,-1
,494352901184450000,1406697890,"RT @Vinokurov12: США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка http://t.co/y36SPG9Mqj",,-1,,,-1,,,-1
,494353443608630000,1406698020,"США ввели санкции в отношении Банка Москвы, ВТБ и Россельхозбанка",,-1,,,-1,,,-1
,494358397652060000,1406699201,"США и Евросоюз ударили по России новыми санкциями http://t.co/z7LEIC07ev США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, ...",,-1,,,-1,,,-1
,494367432513820000,1406701355,"Годовой отчет ИТ-монстра #КРОК: в прошлом #Сбербанк и ВТБ, впереди роботы и ""умные города"":) http://t.co/lrsI1HwY8z",-1,-1,,,,,,
,494369118397940000,1406701757,"США закрыли доступ на свой рынок капитала для трех российских госбанков - ВТБ, Банка Москвы и Россельхозбанка",,-1,,,-1,,,-1
,494373644189970000,1406702836,"#США ввели #санкции против «Банка Москвы», ВТБ (Россия) и Россельхозбанка
http://t.co/PmUPyFFaf6",,-1,,,-1,,,-1
,494374317678150000,1406702997,"ВТБ, Банк Москвы и Россельхозбанк попали под санкции США",,-1,,,-1,,,-1
,494377900012220000,1406703851,"Ранее американский Минфин сообщил, что под санкции попали Объединённая судостроительная корпорация, ВТБ, Россельхозбанк и ""Банк Москвы"".",,-1,,,-1,,,-1
,494381460825320000,1406704700,"СМИ: Сбербанк и ВТБ внесены в санкционный список ЕС.В числе юридических лиц, попадающих под новые санкции ЕС, названы крупнейшие российские",-1,-1,,,,,,
,494382910825570000,1406705045,"Действительно, @sberbank. Обратите внимание, что у вас кодировка слетела :) http://t.co/0pHTTfS58d",-1,,,,,,,
,494390016697980000,1406706739,"RT @v_milov: О, а дипломаты европейские вроде говорят что Сбер тоже подпадает под санкции по их формулировке",-1,,,,,,,
,494395054010940000,1406707940,"США вели санкции против ВТБ, Россельхозбанка и &amp;quot;Банка Москвы&amp;quot;. Как сообщается на сайте министерства финансов США, американцам отн",,-1,,,-1,,,-1
,494397572447240000,1406708541,"Помимо Россельхозбанка, ВТБ  и подконтрольного ему банка Москвы, под новые санкции США попала Объединенная судостроительная корпорация (ОСК",,-1,,,-1,,,-1
,494398812048610000,1406708836,"В «черный список» США попали «Банк Москвы», ВТБ и Россельхозбанк.",,-1,,,-1,,,-1
,494399091657680000,1406708903,"«Черный список» ЕС дополнят 5 российских олигархов, Сбербанк и ВТБ",-1,-1,,,,,,
,494399175501440000,1406708923,"http://t.co/TjsrDFoA2y США ввели санкции против ВТБ, Россельхозбанка и Банка Москвы",,-1,,,-1,,,-1
,494400258332700000,1406709181,"В расширенный список попали ВТБ, Банк Москвы и Россельхозбанк. Европа вводит новые санкции с 1 августа. Ожидается, что они также коснутся б",,-1,,,-1,,,-1
,494400955690290000,1406709348,Россельхозбанк может обратиться к властям с просьбой о поддержке из-за санкций http://t.co/tsYuEneM9Z,,,,,,,,-1
,494401232770180000,1406709414,RT @duremarik: Оказывается банк ВТБ ждал утверждения кредита в $1.5 млрд. Кредиторы сказали сначала посмотрят какие будут санкции,,-1,,,,,,
,494402538431860000,1406709725,"Банк Москвы, включенный в перечень компаний, которым американские кредиторы не могут предоставлять финансирование дольше 90 дней, не видит",,,,,-1,,,
,494402722393630000,1406709769,"Обама объявил о санкциях против ВТБ, Банка Москвы, Россельхозбанка и ОСК - Газета.Ru | Политика http://t.co/aSX716yHXv с помощью @gazetaru",,-1,,,-1,,,-1
,494402850194460000,1406709799,"США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка",,-1,,,-1,,,-1
,494404657071290000,1406710230,"ВТБ, Банк Москвы и Россельхозбанк в результате введения новых санкций США больше не смогут привлекать долгосрочное финансирование на Западе",,-1,,,-1,,,-1
,494405643739340000,1406710465,"Вашингтон ввел очередные санкции по отношению к России. На этот раз ограничения касаются ВТБ, Россельхозбанка и Банка Москвы. Под давлением",,-1,,,-1,,,-1
,494406791841990000,1406710739,RT @Dbnmjr: Акции #ВТБ сегодня на открытии торгов упали почти на 3% из-за санкций США и ЕС - Росбалт,,-1,,,,,,
,494407647157040000,1406710943,"@Dbnmjr #ВТБ Забавно то, что пока и санкций то никаких нет. Будут только с августа. А уже минус три процента. Точно хитрый план Путина...:)",,-1,,,,,,
,494409120942790000,1406711294,"RT @GazetaRu: Американские #санкции против ВТБ, Банка Москвы и Россельхозбанка отразятся на заемщиках.
http://t.co/KRyvmaffGj http://t.co…",,-1,,,-1,,,-1
,494414768917460000,1406712641,"RT @novostidnua: Вооруженные террористы похитили 4,2 млн гривен, $172 тыс., €144 тыс. и 2,6 млн рублей из отделения ""Райффайзен Банк Аваль""…",,,,,,-1,,
,494415305649950000,1406712769,"Банк Москвы, одно из трех финансовых учреждений, которое попало под экономические санкции США...",,,,,-1,,,
,494416567153590000,1406713070,"#Россия США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/xjHoLOAxUS",,-1,,,-1,,,-1
,494418396562590000,1406713506,"на эл.почту #письмо пришло от @alfa_bank даже отчество моё перепутали,какое после этого может быть сотрудничество? http://t.co/dIwlF1sLDA",,,,-1,,,,
,494427020936640000,1406715562,"RT @Vedomosti: В продолжение предыдущего ретвита: похоже, Сбербанк тоже не избежал санкций http://t.co/OR7cGYUVwV",-1,,,,,,,
,494428737635910000,1406715971,RT @SGazizova16: Сбербанк и ВТБ могут попасть в санкционный список ЕС.Европейский союз готовится добавить в антироссийский санкционный спис…,-1,-1,,,,,,
,494434636429540000,1406717378,RT @netovetz: Шеф брюссельского бюро FT: Сбербанк попадет под санкции Евросоюза http://t.co/utQLkTJSYW,-1,,,,,,,
,494436784672350000,1406717890,FT: Сбербанк попадет под третий раунд санкций ЕС #бизнес http://t.co/zc8NtpMDjv,-1,,,,,,,
,494442423620100000,1406719234,"Новости Грузии сегодня США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка,",,-1,,,-1,,,-1
,494442474648380000,1406719246,RT @Vedomosti: Сбербанк попадет под третий раунд санкций ЕС - шеф брюссельского бюро FT http://t.co/5CuIbxAOXq,-1,,,,,,,
,494445453778240000,1406719957,WSJ: от санкций ЕС пострадают Сбербанк и ВТБ http://t.co/nnwQu3jV0N,-1,-1,,,,,,
,494454317785830000,1406722070,спасибо интернету)) звонили мошенники.а в офисе @sberbank #казань не уточнили откуда звонок: #унасоплатапрошла и все.будьте бдительны 2/2,-1,,,,,,,
,494456554834640000,1406722603,Ипотека сбербанк поднимет проценты по ранее выданным кредитам http://t.co/59KOkqelOq,-1,,,,,,,
,494457855466930000,1406722914,"RT @gudyhoravyf: США ввели санкции против ОСК, Банка Москвы, ВТБ, Россельхозбанка  #In...",,-1,,,-1,,,-1
,494460068709280000,1406723441,RT @narodprotiv: СБЕРБАНК ПОДПАДЕТ ПОД ТРЕТИЙ РАУНД САНКЦИЙ ЕС /  / Евросоюз объявит о третьем раунде санкций в отношении российск.. http:/…,-1,,,,,,,
,494461368125640000,1406723751,"США ввели санкции против ОСК, ВТБ, Банка Москвы и Россельхозбанка",,-1,,,-1,,,-1
,494461772917520000,1406723847,"RT @Dbnmjr: #Сбербанк подпадет под третий раунд санкций ЕС.
График по состоянию на 12:00 30.07.2014 http://t.co/lZ9sNqRnDi",-1,,,,,,,
,494462928805190000,1406724123,"О, сбербанк под санкции попадет..",-1,,,,,,,
,494464230444530000,1406724433,RT @banki_ru: Европейские санкции «третьего уровня» затронут Сбербанк http://t.co/LNGH8hUhng,-1,,,,,,,
,494465804251830000,1406724809,"Во вторник США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка и ОСК. Гражданам и компаниям США запре... http://t.co/ftv6dg1v8u",,-1,,,-1,,,-1
,494474073930350000,1406726780,"США ввели санкции против ВТБ, ""Банка Москвы"" и ""Россельхозбанка"" США расширили санкции на три российских банка: ""Россельхозбанк"",",,-1,,,-1,,,-1
,494490788966180000,1406730765,"США закрыли доступ на свой рынок капитала для трёх российских госбанков - ВТБ, Банка Москвы и Россельхозбанка. О введении против них сектор",,-1,,,-1,,,-1
,494500199981530000,1406733009,"#новости Новости Украины 30 июля 2014 года: США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка: Но... http://t.co/JVODSklIWe",,-1,,,-1,,,-1
,494500327488380000,1406733040,"#seo Новости Украины 30 июля 2014 года: США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка http://t.co/MMDGFZhWue",,-1,,,-1,,,-1
,494500330625700000,1406733040,"#Запорожье Новости Украины 30 июля 2014 года: США ввели санкции против ВТБ, «Банка Москвы» и Россельхозбанка: ... http://t.co/syafJEZ6Gc",,-1,,,-1,,,-1
,494501742210740000,1406733377,Похоже США выбрали почти обанкотившийся банк ВТБ и решили его добить. Более здоровые банки могли бы и выдержать санкции.,,-1,,,,,,
,409385579147558912,,"@vorona5belaja """"как майонез - нежный, но жирный"""" :D",1,,,,,,,
,494504731096940000,1406734090,RT @VRebyata: Похоже завтра Сбербанк и ВТБ присоединяется к национальной неоплатной системе,-1,-1,,,,,,
,494506748624250000,1406734571,А Сбер за поддержку ВСУ следовало бы мал-мал прищучить http://t.co/wrdKkI8hkf,-1,,,,,,,
,494510930429240000,1406735568,"@i_yanus @sberbank а что за банкХ? интересуют райффайзен, альфа, втб24, юникредит. Они конечно все Хэ, но вот конкретики хочется.",0,-1,,-1,,-1,,
,494512175596460000,1406735864,"США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка #новости",,-1,,,-1,,,-1
,494513388593360000,1406736154,RT @AKarpova34: Сбербанк и ВТБ могут попасть в санкционный список ЕС,-1,-1,,,,,,
,494517316357740000,1406737090,"США ужесточили санкции против России. В «черный список» попали ВТБ, Банк Москвы и Россельхозбанк. Как это скажется на российской экономике",,-1,,,-1,,,-1
,494524463355290000,1406738794,"RT @duremarik: Утечка что якобы Сбербанк был в списке санкций, но его потом не включили - гениальна. Хрен 2 ему дадут кредиты на Западе, да…",-1,,,,,,,
,494526133803970000,1406739192,Директор филиала Россельхозбанка приговорен к условному сроку,,,,,,,,-1
,495500208336160000,1406971430,В санкционный список ЕС вошли Сбербанк и ВТБ,-1,-1,,,,,,
,494536234556190000,1406741601,"Как говорится в пресс-релизе агентства, это связано с понижением суверенного рейтинга России.

Понижен рейтинг, среди прочих, Райффайзен",,,,,,-1,,
,494537532328380000,1406741910,"Из Райффайзен Банка Аваль в Луганске похищено 9,5 млн грн",,,,,,-1,,
,494538815454060000,1406742216,Евросоюз может внести в санкционный список Сбербанк и ВТБ,-1,-1,,,,,,
,494540049355380000,1406742510,RT @lviaDwight: Сбербанк и ВТБ могут попасть под санкции ЕС,-1,-1,,,,,,
,494682732446750000,1406776528,"#Банк #Москвы, #ВТБ и #Россельхозбанк включены в новый санкционный список   #TFW",,-1,,,,,,-1
,494682824620790000,1406776550,#Акции #ВТБ упали после санкций #Евросоюза и США  #VIPFollow,,-1,,,,,,
,494687197518640000,1406777593,"США ввели санкции против Россельхозбанка, ВТБ и Банка Москвы",,-1,,,-1,,,-1
,494689520424860000,1406778147,"В новый список секторальных санкций США попали ВТБ, Банк Москвы и Россельхозбанк. Теперь они не смогут привлекать займы у американских кред",,-1,,,-1,,,-1
,494698624631460000,1406780317,"RT @Praporec: Международные платежные системы Visa и MasterCard вынуждены заблокировать карты ВТБ, Банка Москвы, ВЭБ, Россельхозбанка и Рос…",,-1,,,-1,,,-1
,494709019790310000,1406782796,"Я.Новости | Hi-Tech: США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка http://t.co/YWFs7uBTf1",,-1,,,-1,,,-1
,494714318089630000,1406784059,"Может хватит искать себе замену на пост главы ОАО"" Сбербанк России"",а просто взять и начать исправлять свои... http://t.co/O9f44wODup",-1,,,,,,,
,494714798018690000,1406784173,"RT @sergey_asharin: От того, что вчера я был в Берлине,днем в Варшаве, а утром в Минске охренел только АльфаБанк, закрывший доступ в @кабин…",,,,-1,,,,
,494724858551750000,1406786572,"Вашингтон ввел очередные санкции по отношению к России. На этот раз ограничения касаются ВТБ, &amp;#171;Россельхозбанка&amp;#187; и &amp;#171;Банка Мос",,-1,,,,,,-1
,494725730740490000,1406786780,"Житель Кубани пытался ""нагреть"" Россельхозбанк на 65 миллионов рублей.Выходец из Дагестана причинил Россельхозбанку ущерб на 65 миллионов р",,,,,,,,-1
,494730814190790000,1406787992,Мои нервы на пределе @sberbank Нереально дозвониться http://t.co/KcdUgCu0ic,-1,,,,,,,
,494735226795740000,1406789044,"Угроза мира: какие российские проекты пострадают от санкций.В новый список секторальных санкций США попали ВТБ, Банк Москвы и Россельхозбан",,-1,,,-1,,,
,494750826259160000,1406792763,RT @strizhenovvses: Сбербанк России - 170 лет на рынке очередей! http://t.co/W0nqfk26Bi,-1,,,,,,,
,494753395736330000,1406793376,"у вас оператор на телефоне кажется под гашишем, эскалировать или перевести звонок нельзя, @alfa_bank, это очень странно",,,,-1,,,,
,494758173434470000,1406794515,"США ввели санкции против Россельхозбанка, ВТБ и подконтрольного ему Банка Москвы. Об этом сообщается на официальном сайте Минфина США. «Чёр",,-1,,,-1,,,-1
,494768348379360000,1406796941,СМИ: Сбербанк может попасть под санкции ЕС третьего уровня,-1,,,,,,,
,494779053157910000,1406799493,"RT @beyond_2000: МТС, Сбербанк и прочие тоже смазывают лыжи? // ""Лукойл"" продает свои бензоколонки на Украине http://t.co/oyrbfLFvmI http:/…",-1,,,,,,,
,494782798302280000,1406800386,"@sberbank г.Москва, Ул. Кастанаевская 42 кор 2,в вашем отделении ни один банкомат, который выдает деньги не работает уже месяц!!!!",-1,,,,,,,
,494785315195070000,1406800986,@alfa_bank  банкомат в Галерея Тверская 7 не работает в принципе #протестировано,,,,-1,,,,
,494786539478860000,1406801278,RT @DDikij1: @sberbank А что Сбербанк занимается в финансировании карателей убийц на Украине ...Клиентов не боитесь потерять? http://t.co/I…,-1,,,,,,,
,494792814774210000,1406802774,"В число компаний, против которых Евросоюз договорился ввести санкции из-за ситуации на Украине, попали Сбербанк и ВТБ.. СМИ: в список санкц",-1,-1,,,,,,
,494804701767270000,1406805608,Мошенники в альфа банк шлют смс о кредите http://t.co/d7FhcTJUyl,,,,-1,,,,
,494805056487970000,1406805693,"RT @inacos78: США запретили своим гражданам и компаниям сотрудничать с ВТБ, Банком Москвы, Россельхозбанком и Объединенной судостроительной…",,-1,,,,,,-1
,494805058819980000,1406805693,"ОАО «Банк Москвы», попавшее 29 июля в санкционный список Минфина США, заявило, что фондирование за счет внешних заимствований",,,,,-1,,,
,494810300907280000,1406806943,"Президент пермского футбольного клуба ""Амкар"" Геннадий Шилов сообщил, что его команда осталась без титульного спонсора. ""Банк Москвы"" перес",,,,,-1,,,
,494811123699690000,1406807139,"RT @clasfircof38: Сегодня США ввели санкции против трех российских банков – ВТБ, «Банка Москвы» и Россельхозбанка. В случае необходимости Ц…",,-1,,,-1,,,-1
,494812926549970000,1406807569,"@alfa_bank всё в порядке с ней. возможно, сам магазин просто заблокировал. Под предлогом санкций так же не принимают и газпромбанк",,,-1,-1,,,,
,494813156259410000,1406807624,"Со счета Надежды Цапок в Россельхозбанке списано 92,064 млн руб., несмотря на то что на него был наложен арест, передает ""Интерфакс"" со ссы",,,,,,,,-1
,494820744938130000,1406809433,"RT @Bad_W0lf: Приплыли... на aliexpress нельзя расплатиться картой @alfa_bank. Поддержка магазина говорит, что в связи с санкиями.",,,,-1,,,,
,494823928905610000,1406810192,За внутренний перевод с карты на карту Сбербанк берет комиссию 1% ;),-1,,,,,,,
,494825213084070000,1406810498,RT @Pavel_XII: Сбербанк может попасть под санкции ЕС. Возможно из него будут выводить средства. Дойдет ли дело до заморозки вкладов как как…,-1,,,,,,,
,494846096729200000,1406815477,Санкции ударили по футболистам. Банк Москвы перестал быть генеральным спонсором клуба Амкар.,,,,,-1,,,
,494858834490300000,1406818514,"RT @ru_rbc: Сбербанк легко переживет секторальные санкции ЕС
http://t.co/U06qCj09U8",-1,,,,,,,
,494860766873680000,1406818975,"Под новые санкции ЕС попадают Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк - Официальный журнал ЕС.",-1,-1,,,,,,-1
,494861324657000000,1406819108,"ЕС ограничил доступ к рынкам капитала для банков РФ, включая Сбербанк http://t.co/QKLkd7PmKm #РИА",-1,,,,,,,
,494861686034430000,1406819194,"RT @akselenc: Под новые санкции ЕС попадают Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк - Официальный журнал ЕС",-1,-1,,,,,,-1
,494862185911180000,1406819313,"RT @VasilyKonov: Н-да: ЕС ОГРАНИЧИЛ ДОСТУП К РЫНКАМ КАПИТАЛА ДЛЯ СБЕРБАНКА, ВТБ, ГАЗПРОМБАНКА, ВНЕШЭКОНОМБАНКА, РОССЕЛЬХОЗБАНКА - ОФИЦИАЛЬНО",-1,-1,-1,,,,,-1
,494862505022600000,1406819389,"RT @lifenews_ru: ЕС ввел санкции против Сбербанка, ВТБ, Газромбанка, Внешэкономбанка и Россельхозбанка
http://t.co/mBhF0uzoxE",-1,-1,,,,,,-1
,494862778705120000,1406819455,"RT @rrubanov: Теперь под санкциями ЕС — Сбербанк, ВТБ, Газпромбанк, Россельхозбанк, Внешэкономбанк http://t.co/4hTVJp6URh",-1,-1,-1,,,,,-1
,494863183211790000,1406819551,"Россельхозбанк может обратиться за помощью из-за санкций Сегодня, 30 июля 2014 года, член наблюдательного совета ОАО",,,,,,,,-1
,494863333351120000,1406819587,"RT @kommersant: Под новые санкции Евросоюза попали Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк http://t.co/LMjdGBKPpB",-1,-1,,,,,,-1
,494863608476860000,1406819653,Россельхозбанк не выда т кредиты на закупку иностарнной http://t.co/ujCotg0iNo,,,,,,,,-1
,494864755958780000,1406819926,"RT @RT_russian: ЕС ограничил доступ к рынкам капитала для Сбербанка, ВТБ, Газпромбанка, Внешэкономбанка, Россельхозбанка http://t.co/EiAyvB…",-1,-1,-1,,,,,-1
,494865311091690000,1406820058,"ЕС ограничил доступ к рынкам капитала Сбербанку, ВТБ, Газпромбанку, ВЭБу, Россельхозбанку",-1,-1,-1,,,,,-1
,494865489420890000,1406820101,"RT @Varfolomeev: Под новые санкции ЕС попадают Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк - Официальный журнал ЕС (ТАСС).",-1,-1,,,,,,-1
,494865816228460000,1406820179,"RT @rrubanov: Теперь под санкциями ЕС — Сбербанк, ВТБ, Газпромбанк, Россельхозбанк, Внешэкономбанк http://t.co/4hTVJp6URh http://t.co/MxZdo…",-1,-1,-1,,,,,-1
,494866130486300000,1406820254,"Под новые санкции ЕС попали ВТБ, Газпромбанк, Сбербанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
,494866271511390000,1406820287,"RT @reuters_russia: ЕС ограничил доступ к рынкам капитала Сбербанку, ВТБ, Газпромбанку, ВЭБу, Россельхозбанку",-1,-1,-1,,,,,-1
,494866315929470000,1406820298,"RT @interfax_news: ЕС включил в ""секторальный"" список санкций Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк
http://t.co/yYjeFMYlbZ",-1,-1,-1,,,,,-1
,494940074430440000,1406837883,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
,494866507021570000,1406820344,"RT @Andryulik: RT""@akselenc: Под новые санкции ЕС попадают Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк - Официальный журнал Е…",-1,-1,,,,,,-1
,494867011814840000,1406820464,"RT @FastSlon: Сбербанк попал под санкции Евросоюза http://t.co/xA7m9HSIrK как там вчера Шувалов сказал? ""Семь бед - один ответ""?",-1,,,,,,,
,494867062410720000,1406820476,"RT @rykov: Теперь под санкциями ЕС — Сбербанк, ВТБ, Газпромбанк, Россельхозбанк, Внешэкономбанк http://t.co/vFbX5wzUcr http://t.co/4mMBuTGd…",-1,-1,-1,,,,,-1
,494867347283670000,1406820544,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка",-1,-1,-1,,,,,-1
,494867384738380000,1406820553,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка: Евросоюз ввёл санкции против росс... http://t.co/QjtGoN7k9a",-1,-1,-1,,,,,-1
,494867389004390000,1406820554,"""Wall Street Journal"": ЕС может внести в санкционный список Сбербанк и ВТБ.Европейский союз готовится добавить еще пять человек и две компа",-1,-1,,,,,,
,494867937971700000,1406820685,"RT @unkn0wnerror: ЕС ввел санкции против Сбербанка, ВТБ и Газпромбанка
http://t.co/aVzrq9xHln",-1,-1,-1,,,,,
,494868859326070000,1406820904,"Итак, Сбербанк вошел в санкционный секторальный список. С чем и поздравляю 70% граждан, держащих в нем вклады.... http://t.co/iy5Ya4RzC6",-1,,,,,,,
,494869608952650000,1406821083,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк - РИА Новости",-1,-1,-1,,,,,-1
,494869706864470000,1406821107,"ЕС включил в список санкций Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк - http://t.co/1QuuijEqSW через http://t.co/Bv8aTMcZsn",-1,-1,-1,,,,,-1
,494869801945550000,1406821129,RT @Vedomosti: Сбербанк попал под санкции ЕС http://t.co/M8U4N3LaBq,-1,,,,,,,
,494870750923620000,1406821355,"RT @sasha_sotnik: Итак, Сбербанк вошел в санкционный секторальный список. С чем и поздравляю 70% граждан, держащих в нем вклады.... http://…",-1,,,,,,,
,494870886801870000,1406821388,"ЕС ограничил для ВТБ, Газпромбанка и Сбербанка доступ к рынкам капитала.Сбербанк, это все,людей в т.ч. зацепит сильно http://t.co/o8HlJp5VMa",-1,-1,-1,,,,,
,494870930464990000,1406821398,"Евросоюз ограничил доступ к рынкам капитала ЕС пяти российским государственным финансовым институтам: Сбербанку, ВТБ, Газпромбанку, Внешэко",-1,-1,-1,,,,,
,494871024199290000,1406821421,RT @novynar_ukr: Сбербанк России попал под санкции ЕС: Евросоюз официально ограничил доступ к рынкам капитала для пяти российских… http://t…,-1,,,,,,,
,494871483228110000,1406821530,"RT @izvestia_ru: Евросоюз включил в новый санкционный список Сбербанк и ВТБ
http://t.co/SpnzvEJyO8",-1,-1,,,,,,
,494871986934280000,1406821650,"RT @rianru: Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк http://t.co/BxLCMv99p3",-1,-1,-1,,,,,-1
,494872035760150000,1406821662,"RT @Dobrokhotov: Для тех кто сомневался - в санкционном списке ЕС: Сбербанк, ВТБ, ВЭБ, Газпромбанк, Россельхозбанк http://t.co/5pvn1obnBB",-1,-1,-1,,,,,-1
,494872308772000000,1406821727,"RT @33Live_Ru: Сбербанк России попал под санкции ЕС http://t.co/kWF4Zg1nMz #33регион, #владимир",-1,,,,,,,
,494872357366820000,1406821738,Брюссель щимит Сбербанк России. Уже объявили. С завтрашнего дня вступает в силу новый пакет санкций. Не по детски...,-1,,,,,,,
,494872759940700000,1406821834,"RT @onlinekpru: Новые #санкции #ЕС конутся Сбербанка, ВТБ, Газпромбанка, Внешэкономбанка, Россельхозбанка - http://t.co/u4EHWrHxOq #Россия",-1,-1,-1,,,,,-1
,494872808250700000,1406821846,"ЕС ввел санкции против Сбербанка, ВТБ и Газпромбанка /  / Евросоюз ввел запрет на доступ к рынкам капитала для Сб.. http://t.co/emMeKXJjXd",-1,-1,-1,,,,,
,494872900936020000,1406821868,"Под санкции ЕС попали Сбербанк, ВЭБ, ВТБ, Газпромбанк, и Россельхозбанк http://t.co/xvkJ5317hL",-1,-1,-1,,,,,-1
,494873177685000000,1406821934,"Под санкции ЕС официально попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
