id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
5133,412579417110904833,1387201573,RT @ZhilinIvan: Сбербанку просто стыдно должно быть за такой сайт!!!!!!!,-1,,,,,,,
5134,412580397483323392,1387201806,как оплачивать кредитную карту сбербанка http://t.co/nHQOgfRfzY,0,,,,,,,
5135,412580395507798016,1387201806,сбербанк кредиты частным лицам http://t.co/gN60D0JPjd,0,,,,,,,
5136,412581391193620481,1387202043,кредит в сбербанке лпх http://t.co/Pd4Sv087Hg,0,,,,,,,
5137,412581905172004864,1387202166,сбербанк срок гашения кредита http://t.co/CE66yoy803,0,,,,,,,
5138,412581905083949056,1387202166,кредит на обучение в сбербанке http://t.co/2bIhrBlBMo,0,,,,,,,
5139,412581903649497088,1387202165,сбербанк официальный сайт кредиты http://t.co/gYbSGi7aH1,0,,,,,,,
5140,412583911341162496,1387202644,кредит 5 миллионов сбербанк http://t.co/ZcwdzvsxhI,0,,,,,,,
5141,412584926576648192,1387202886,револьверный кредит сбербанк http://t.co/WGjRUbqtxe,0,,,,,,,
5142,412585932630806530,1387203126,самый выгодный кредит в сбербанке http://t.co/BdcBHapMQL,0,,,,,,,
5143,412585932198789120,1387203126,кредит онлайн в сбербанке россии http://t.co/zjW6u6akNs,0,,,,,,,
5144,412586939741900800,1387203366,сбербанк узнать платеж по кредиту http://t.co/zKNnGsBQ3M,0,,,,,,,
5145,412586938802397184,1387203366,пересчет кредита в сбербанке http://t.co/srfLokuUXS,0,,,,,,,
5146,412586938403917824,1387203366,калькулятор кредитной карты сбербанка http://t.co/8VecxAXFYD,0,,,,,,,
5147,412586937527304192,1387203366,проценты по кредитам в сбербанке http://t.co/wRLf2DF82Q,0,,,,,,,
5148,412588442149998593,1387203724,сбербанк оплата кредита через интернет http://t.co/2NuyW7o8TF,0,,,,,,,
5149,412589945703116800,1387204083,расчет кредита сбербанк калькулятор http://t.co/FMZ6Urrdny,0,,,,,,,
5150,412591796183900160,1387204524,"@sberbank в Петрозаводске красавцы! Работают до 19:00, а офис уже в 18:30 закрыт)))",-1,,,,,,,
5151,412595998792626176,1387205526,кредитная револьверная карта сбербанка http://t.co/JUtH5VMzwY,0,,,,,,,
5152,412597517201977344,1387205888,отсрочка кредита в сбербанке http://t.co/MPhRZspm82,0,,,,,,,
5153,412600533808328704,1387206607,срок одобрения кредита в сбербанке http://t.co/7zFUETSxvk,0,,,,,,,
5154,412602449548296192,1387207064,SPO Сбербанка стало лучшей сделкой 2013 года,1,,,,,,,
5155,412602969298067456,1387207188,RT @banki_ru: Cотруднику Сбербанка грозит до 4 лет лишения свободы - украл более 2 млн руб со счета клиента http://t.co/873Uk2iQAi,-1,,,,,,,
5156,412604560252088320,1387207567,кредит в сбербанке форум http://t.co/yq0I5YFtuR,0,,,,,,,
5157,412605568143331330,1387207807,кредит по временной регистрации сбербанк http://t.co/fsnRIuICP7,0,,,,,,,
5158,412608084306321408,1387208407,автокредит с государственной поддержкой сбербанк http://t.co/yyDaKtA2LO,0,,,,,,,
5159,412608353400279040,1387208472,Сбербанк накануне Нового года дает советы сахалинцам http://t.co/zyS6DzV4NN,0,,,,,,,
5160,412609083066548224,1387208645,договор по кредитной карте сбербанка http://t.co/lL1vSRZ6Vk,0,,,,,,,
5161,412609082848477184,1387208645,сбербанк дать заявку на кредит http://t.co/mEsXnTUk3g,0,,,,,,,
5162,412609082252873729,1387208645,если одобрили кредит в сбербанке http://t.co/C0ysKjpiYB,0,,,,,,,
5163,412609161831411712,1387208664,"Бизнес Сбербанка, очевидно, связан с глобальными стартапами через золотую акцию Яндекса...",0,,,,,,,
5165,412614123600740352,1387209847,какие кредиты предоставляет сбербанк http://t.co/7QLlKAI4Tt,0,,,,,,,
5166,412614610051534848,1387209963,справка о закрытии кредита сбербанк http://t.co/p1ykyF0h6x,0,,,,,,,
5167,412617144309137408,1387210567,кредит на потребительские нужды сбербанк http://t.co/j1aTe85FPn,0,,,,,,,
5168,412618395604226048,1387210866,"@antongarcev недалеко от красной , где сбербанк там знаешь?",0,,,,,,,
5169,412618647493156864,1387210926,как закрыть кредит в сбербанке http://t.co/XrRrpqnXWw,0,,,,,,,
5170,412620140212391936,1387211282,кредит от 18 лет сбербанк http://t.co/3qbyKTttVd,0,,,,,,,
5171,412620228669886465,1387211303,"Какие вклады в Сбербанке самые выгодные: Каждый человек, в руках которого хоть раз в жизни появляется достаточ... http://t.co/c4lm4wMEci",0,,,,,,,
5172,412621167917531136,1387211527,сбербанк жилищный кредит процентная ставка http://t.co/reMPJx7e0q,0,,,,,,,
5173,412622661374992384,1387211883,пополнение кредитной карты сбербанка http://t.co/HbWV1tiB0b,0,,,,,,,
5174,412624687571927040,1387212366,сбербанк оформить кредит пароль http://t.co/4o2Dahk1Jy,0,,,,,,,
5175,412625724869447680,1387212613,"Сбербанк берется оперативно решить проблемы с картами, обслуживавшимися в Мастер-Банке",1,,,,,,,
5176,412626030286102528,1387212686,"RT @newvladimirov: #Сбербанк , гори в аду!",-1,,,,,,,
5177,412629214018670593,1387213445,сбербанк какие проценты по кредиту http://t.co/FBCKY8p3CU,0,,,,,,,
5178,412631218975698944,1387213923,сбербанк онлайн личный кабинет кредит http://t.co/gT0TjCM1rM,0,,,,,,,
5179,412633757288763392,1387214528,сбербанк процент по ипотечному кредиту http://t.co/NyARmy7ffb,0,,,,,,,
5180,412636778789875712,1387215249,сельхоз кредит в сбербанке http://t.co/OYdSTI1PR9,0,,,,,,,
5181,412637779143974912,1387215487,сбербанк оформление кредита через интернет http://t.co/EL7Zz2cOzX,0,,,,,,,
5182,412640780814405632,1387216203,кредит в валюте сбербанк http://t.co/Ac1NmvUMrA,0,,,,,,,
5183,412641390301306880,1387216348,"Уважаемый клиент, в целях сохранности средств карта была заблокирована по подозрению в компрометации. Ваш Сбербанк.. Порадовал @sberbank",0,,,,,,,
5184,412641789137649664,1387216443,решение сбербанка о выдаче кредита http://t.co/PN6BFWH1Fe,0,,,,,,,
5185,412642300981149696,1387216565,кредиты юр лицам сбербанк http://t.co/4XWY66sJ9o,0,,,,,,,
5186,412642300087795712,1387216565,оформить кредитную карту сбербанка http://t.co/B4XCJLuwKf,0,,,,,,,
5187,412643172972388353,1387216773,ипотечный кредит казань сбербанк http://t.co/xzQeV5I80M,0,,,,,,,
5188,412644309889212416,1387217044,кредиты в сбербанк екатеринбурге http://t.co/FNNQVl5XZ6,0,,,,,,,
5189,412645827518431232,1387217406,платеж по кредиту сбербанк http://t.co/dtpRtqoWDU,0,,,,,,,
5190,412647331168010240,1387217765,рассчитать жилищный кредит в сбербанке http://t.co/Wbygbs40JG,0,,,,,,,
5191,412647331126083584,1387217765,условия кредита в сбербанке россии http://t.co/t37TZNyTNG,0,,,,,,,
5192,412647330664697856,1387217764,где оформить кредит в сбербанке http://t.co/H9eW2hx4Lu,0,,,,,,,
5193,412730372729090048,1387237563,сбербанк россии страхование кредита http://t.co/9zCG0whV4l,0,,,,,,,
5194,412730370149613568,1387237563,кредит на отпуск в сбербанке http://t.co/ZyUoxWq4t3,0,,,,,,,
5195,412731159739506688,1387237751,договор эквайринга сбербанк.doc http://t.co/Emk8q67Nf1,0,,,,,,,
5196,412731780907532288,1387237899,http://t.co/GEsYuke3Dt скачать образец претензии в сбербанке,0,,,,,,,
5197,412733391927521281,1387238283,помощь в получении кредита в сбербанке http://t.co/5Pl2scPExJ,0,,,,,,,
5198,412733596328132609,1387238332,Рекламная кампания Сбербанка признана креативом года: Сбербанк удостоен премии Retail Finance Awards в номинац... http://t.co/7CxWtPcUjW,1,,,,,,,
5199,412733679312437248,1387238352,сбербанк юрист должностная инструкция http://t.co/Ci6QyfAEcc #юрист #инструкция,0,,,,,,,
5200,412733900356866048,1387238404,кредит на лечение в сбербанке http://t.co/eT4PwPPZhM,0,,,,,,,
5201,412735408204967936,1387238764,кредит 30000 в сбербанке http://t.co/mh94haRZyc,0,,,,,,,
5202,412735400734904320,1387238762,сбербанк официальный сайт кредиты калькулятор http://t.co/FwolNd90j0,0,,,,,,,
5203,412735915094994944,1387238885,сбербанк переоформление кредита http://t.co/hOngGQHehz,0,,,,,,,
5204,412735912712609792,1387238884,сбербанк ангарск кредиты http://t.co/BpwElVV8Vb,0,,,,,,,
5205,412735910359621632,1387238883,как рефинансировать кредит в сбербанке http://t.co/bMLPuCShyj,0,,,,,,,
5206,412737925743648769,1387239364,сбербанк великий новгород кредит http://t.co/MNI0ifUgkP,0,,,,,,,
5207,412739146738696193,1387239655,Ипотечная суббота со Сбербанком,0,,,,,,,
5208,412740195222425601,1387239905,справка 2 ндфл сбербанк http://t.co/TsOGft5F4R #ндфл #справка,0,,,,,,,
5209,412741450976464896,1387240204,платеж по кредиту сбербанк http://t.co/uEvdBpq36f,0,,,,,,,
5210,412741747811184640,1387240275,как установить vpn-key-tls драйвер сбербанк http://t.co/FSv8kGVmCa,0,,,,,,,
5211,412742460960276481,1387240445,Дальневосточный Сбербанк предлагает клиентам удобную оплату услуг детских садов через сервис интернет-банкинга,1,,,,,,,
5302,412843123522678784,1387264445,сбербанк целевой кредит http://t.co/pCpjoy7QxF,0,,,,,,,
5212,412742925252980736,1387240556,"электронная очередь не работает, персонал-хамло, сумасшедшие старухи тлкающие все вокруг -сервис от сбербанка!",-1,,,,,,,
5213,412743461994266624,1387240684,потребительский кредит для ип сбербанк http://t.co/N8BP8OC702,0,,,,,,,
5214,412743454612283392,1387240682,каменск уральский сбербанк кредиты http://t.co/YGmiCuD4jh,0,,,,,,,
5215,412745484101771264,1387241166,"RT @vuhulolemuxe: Время 9.14, а сбербанк забит людьми. Хорошее начало дня.",-1,,,,,,,
5216,412745778172420096,1387241236,Сбербанк России подвел итоги акции по потребительским кредитам http://t.co/yCqnc8gYUY,0,,,,,,,
5217,412745778059165696,1387241236,Сбербанк России подвел итоги акции по потребительским кредитам http://t.co/kBfQZWVosN,0,,,,,,,
5218,412746982030311424,1387241523,кредиты в рязани сбербанк http://t.co/cpSpQiKFYc,0,,,,,,,
5219,412746978259255296,1387241522,Грабители на УАЗе выдернули банкоматы из столичного отделения Сбербанка,-1,,,,,,,
5220,412747399917228033,1387241623,Сбербанк Челябинск http://t.co/zzxuQFkPQf,0,,,,,,,
5221,412748277939859457,1387241832,Как оплатить кредитную карту сбербанка | Кредиты - Как оплатить кредитную: Как оплатить кредитную карту сберба... http://t.co/miq89umZmG,0,,,,,,,
5222,412749004867649536,1387242005,кредит в сбербанке энгельс http://t.co/40l8avzKFs,0,,,,,,,
5223,412749159888719873,1387242042,Рекламная кампания Сбербанка признана креативом года,1,,,,,,,
5224,412750004034740224,1387242244,вторая кредитная карта сбербанка http://t.co/KiSr1XIAlE,0,,,,,,,
5225,412750864441282561,1387242449,должностная инструкция сбербанка http://t.co/nxrwI4CMAC #сбербанка #должностная,0,,,,,,,
5226,412751512470036480,1387242603,кредитная карта сбербанка виза http://t.co/bkC1FistcG,0,,,,,,,
5227,412752177242054656,1387242762,Бесит меня бюро пропусков в сбербанке!!!!,-1,,,,,,,
5228,412752521388888064,1387242844,оплатить кредит сбербанка через интернет http://t.co/kDDqXK0jUJ,0,,,,,,,
5229,412752519342075904,1387242843,кредит по временной регистрации сбербанк http://t.co/vzqkeNtxDI,0,,,,,,,
5230,412752932191232000,1387242942,Сибирский Сбербанк отмечает всплеск ипотеки http://t.co/Y9CUKci6i3 #сбербанк #ипотека #банки,0,,,,,,,
5231,412753265118310401,1387243021,http://t.co/F5KNsHGosU платежки с отметкой сбербанкабанка,0,,,,,,,
5232,412753565770211328,1387243093,Вы своих клиентов специально доводите до состояния высеров в твиттере или это у вас так случайно система сбоит? @yandex @sberbank,-1,,,,,,,
5233,412755035119173632,1387243443,расчет кредита сбербанк http://t.co/bzMveplE4W,0,,,,,,,
5234,412755034645225472,1387243443,кредит сбербанка держателю карты http://t.co/0Dbimw9DaU,0,,,,,,,
5235,412755879902339072,1387243645,"#спасибо от сбербанка, у меня огромная скидка на озоне и #DiabloIII у меня в кармане! Срок доставки практически в новогоднюю ночь :D",1,,,,,,,
5236,412756017181491200,1387243677,"Чистая прибыль Сбербанка по РСБУ в январе-июле увеличилась на 3,7% в годовом выражении до 220,3 млрд руб. против 212,4 млрд руб. в январе…",1,,,,,,,
5237,412756557542481920,1387243806,сбербанк отправить заявку на кредит http://t.co/eCdrqtcp1s,0,,,,,,,
5238,412758559425036288,1387244283,сбербанк онлайн тольятти кредит http://t.co/cEAK4lIpAb,0,,,,,,,
5239,412758555910242305,1387244283,сбербанк старый оскол кредиты http://t.co/4wWWQhZ2VD,0,,,,,,,
5240,412758555780218880,1387244283,условия использования кредитной карты сбербанка http://t.co/lChFO7KQ07,0,,,,,,,
5241,412761231628308480,1387244921,"там такие дикие очереди на 535, я ахуела! Причем у звезды, у сбербанка и у 25! Огромные! Просто зло день(",-1,,,,,,,
5242,412795993541705728,1387253208,как проверить счет сберкнижки сбербанка онлайн http://t.co/J9vwZ6647d,0,,,,,,,
5243,412796310337900544,1387253284,кредиты в челябинске сбербанк http://t.co/AGUrRP4ioC,0,,,,,,,
5244,412797325841801216,1387253526,сбербанк москва кредит http://t.co/JEixPLI6Kc,0,,,,,,,
5245,412800334030180352,1387254243,как работает кредитная карта сбербанка http://t.co/rntSuzm4zY,0,,,,,,,
5246,412801334434598913,1387254482,кредит в сбербанке воронеж http://t.co/oiLqPhrm8I,0,,,,,,,
5247,412803358639259648,1387254964,потребительские кредиты в тюмени сбербанк http://t.co/wGEY1IyamJ,0,,,,,,,
5248,412803355988480000,1387254964,как пользоваться кредитной картой сбербанка http://t.co/FbThGZjuAV,0,,,,,,,
5249,412803828942376960,1387255077,@MarinaIrk пополнение баланса без комиссии возможно через терминалы и банкоматы Сбербанка и в наших офисах.,0,,,,,,,
5250,412803870688296960,1387255086,кредиты для предпринимателей в сбербанке http://t.co/XSYV0s2Tbl,0,,,,,,,
5251,412804365762965504,1387255204,узнать платеж по кредиту сбербанк http://t.co/Qssg6lAwxh,0,,,,,,,
5252,412805766764978176,1387255539,"@sberbank
Господа как задать вопрос Сбербанку?",0,,,,,,,
5253,412808395193081856,1387256165,кредит в сбербанке воронеж http://t.co/Bd6GsgSZDQ,0,,,,,,,
5254,412808914749882368,1387256289,Рекламная кампания Сбербанка признана креативом года http://t.co/EkebOUdD2B,1,,,,,,,
5351,412891157967151104,1387275897,Экскурсия в сбербанк http://t.co/ujbHoynmNc,0,,,,,,,
5255,412810741326938112,1387256725,"В Москве придя в Сбербанк сразу подумываешь, что начался митинг!",-1,,,,,,,
5256,412810911108583424,1387256765,кредиты для военнослужащих в сбербанке http://t.co/ohRWkpToix,0,,,,,,,
5257,412813106294046720,1387257288,"Null счет от Сбербанка, безлимит на все операции. Успей оформить до Нового Года. http://t.co/9JZZA9lfT9",0,,,,,,,
5258,412814938143719424,1387257725,кредит на ремонт в сбербанке http://t.co/joszBjYVQs,0,,,,,,,
5259,412814938097610752,1387257725,сбербанк ипотечные кредиты физическим лицам http://t.co/UZ8ZCmhvRQ,0,,,,,,,
5260,412814935853629440,1387257725,выдача кредита в сбербанке http://t.co/kSKbr8K2La,0,,,,,,,
5261,412816453000499200,1387258086,карта кредит моментум сбербанк отзывы http://t.co/zhSHnTZeV2,0,,,,,,,
5262,412816451540910080,1387258086,сбербанк кредит под 14 5 http://t.co/Qmsbb62bgD,0,,,,,,,
5263,412816450999844864,1387258086,кредит для предпринимателей сбербанк http://t.co/gGyKiLO0eb,0,,,,,,,
5264,412817869953826816,1387258424,"В филиале на Ленинском, 42 выдают талончик сразу на два окна 5 и 6. Они в разных залах. И не известно какой выпадет, готов бежать. @sberbank",-1,,,,,,,
5265,412818989291565056,1387258691,http://t.co/xKii1eoRgW - Сбербанк в Асбесте - отделение №7003-0630,0,,,,,,,
5266,412819464183640064,1387258804,кредит 700000 в сбербанке http://t.co/ELHpvlb4pE,0,,,,,,,
5267,412820463094890496,1387259042,сбербанк досрочное погашение потребительского кредита http://t.co/jdhEbMooY0,0,,,,,,,
5268,412820731547103232,1387259106,Объем выданных Сбербанком розничных кредитов превысил 3 трлн рублей,0,,,,,,,
5269,412821480083566592,1387259285,кредит 150000 рублей сбербанк http://t.co/SZ6mexDIxC,0,,,,,,,
5270,412821479836102656,1387259285,кредиты в хабаровске сбербанк http://t.co/trJ7X9TBfK,0,,,,,,,
5271,412821988114432000,1387259406,балаково сбербанк кредит http://t.co/sypagGEA5Z,0,,,,,,,
5272,412821986650652672,1387259406,учебный кредит сбербанк http://t.co/S0iPKb9kLc,0,,,,,,,
5273,412822494442426368,1387259527,сбербанк кредиты физлицам http://t.co/GqUTlOwPLj,0,,,,,,,
5274,412823494796541952,1387259765,сбербанк подача заявки на кредит http://t.co/y6d492OOcS,0,,,,,,,
5275,412823493655670784,1387259765,максимальная сумма кредита в сбербанке http://t.co/KXYvJ91U5D,0,,,,,,,
5276,412824949233958912,1387260112,"Сбербанк помогает развеять мифы, окружающие дебетовые карты: у них есть объективные преимущества: Банковские к... http://t.co/8WBwlOZ712",1,,,,,,,
5277,412824994889334784,1387260123,сбербанк кредитная карта 50 дней http://t.co/5Xq8xCVihG,0,,,,,,,
5278,412834579050168320,1387262408,Московский Сбербанк приостановил прием в банкоматах купюр номиналом 5 тыс. рублей,-1,,,,,,,
5279,412835075496370177,1387262526,сбербанк казань кредит http://t.co/tac33wQNL0,0,,,,,,,
5280,412835573377011712,1387262645,рефинансирование ипотечного кредита в сбербанке http://t.co/VyX5pDlw0l,0,,,,,,,
5281,412836584678236160,1387262886,моментальный кредит на карту сбербанка http://t.co/bxcTivffl9,0,,,,,,,
5282,412836584032321536,1387262886,кредит в сбербанке 14 5 http://t.co/hSfnzes8Yc,0,,,,,,,
5283,412836793957236736,1387262936,14 дней до нового года (at @Sberbank) http://t.co/s7B7DuPqZX,0,,,,,,,
5284,412837083817209856,1387263005,сбербанк автокредит без первоначального взноса http://t.co/KbkRr4qOTs,0,,,,,,,
5285,412838081658896384,1387263243,сбербанк москва кредит http://t.co/OUZLvkASP8,0,,,,,,,
5286,412838080828420096,1387263243,кредитная карта сбербанка как платить http://t.co/o41MGFBevQ,0,,,,,,,
5287,412838080652255233,1387263243,кредиты в смоленске сбербанк http://t.co/GFLy2Se5rl,0,,,,,,,
5288,412838079742111744,1387263243,кредиты в калининграде сбербанк http://t.co/V7eaKiaiWf,0,,,,,,,
5289,412838578948149248,1387263362,сбербанк рф кредиты http://t.co/uFI9ZXhrc2,0,,,,,,,
5290,412838578767802368,1387263362,сбербанк россии официальный сайт кредиты http://t.co/1k5ikaMbZc,0,,,,,,,
5291,412839095761915904,1387263485,сбербанк официальный сайт ипотечный кредит http://t.co/XHdd2Wgjgj,0,,,,,,,
5292,412839095715770369,1387263485,срок одобрения кредита в сбербанке http://t.co/4cXWgPI4At,0,,,,,,,
5293,412840602624327680,1387263844,кредиты йошкар ола сбербанк http://t.co/xulZPqY1fr,0,,,,,,,
5294,412840599596044290,1387263843,пенсионный кредит в сбербанке условия http://t.co/YoOwniH0kZ,0,,,,,,,
5295,412841121082277888,1387263968,кредит 20 тысяч в сбербанке http://t.co/UQ76USoCPj,0,,,,,,,
5296,412841119547146240,1387263967,кредит в сбербанке сочи http://t.co/0lqiviajR5,0,,,,,,,
5297,412841605935411200,1387264083,льготный автокредит в 2013 в сбербанке http://t.co/s7j2vkGO8L,0,,,,,,,
5298,412841604790358016,1387264083,кредитные карты сбербанка как пользоваться http://t.co/IVDUHrxtK9,0,,,,,,,
5299,412842211156717568,1387264228,RT @CoppolaNey: Свыше 40 тысяч приморцев активно пользуется системой Сбербанк ОнЛ@йн,1,,,,,,,
5300,412842645242015745,1387264331,"""Сбербанк"" задумался о создании собственной виртуальной валюты #news",0,,,,,,,
5301,412843075463946240,1387264434,Сбербанк подвел итоги акции по потребительским кредитам: Сбербанк подвел итоги акции по потребительским кредит... http://t.co/jZcL6uHvcU,0,,,,,,,
5303,412843634212745216,1387264567,кредит в сбербанке на строительство http://t.co/xlWwiaxy1v,0,,,,,,,
5304,412843633222877184,1387264567,автокредит сбербанк киров http://t.co/agZDVAwRhi,0,,,,,,,
5305,412843632899923968,1387264567,оформление кредитной карты сбербанка http://t.co/d2xriayXU7,0,,,,,,,
5306,412844143665487872,1387264688,даёт ли сбербанк кредит инвалидам http://t.co/gsK64q2nlO,0,,,,,,,
5307,412844227676995584,1387264708,@sberbank - не замечает собственных клиентов с идеальной кредитной историей. @tcsbank - перестраховывается одобряя не запрашиваемую карту.,-1,,,,,,,
5308,412844629869211648,1387264804,кредит в сбербанке кострома http://t.co/fjGuvBXJ3v,0,,,,,,,
5309,412844628212449280,1387264804,программа рефинансирования кредитов сбербанк http://t.co/weLN4Pz25D,0,,,,,,,
5310,412845153897181184,1387264929,кредит по временной регистрации сбербанк http://t.co/h71XpGQn8E,0,,,,,,,
5311,412845653589770240,1387265048,должники по кредитам сбербанка http://t.co/VbfG2CdZiT,0,,,,,,,
5312,412845651475824640,1387265048,оформление автокредита в сбербанке http://t.co/AnpM1MgU0h,0,,,,,,,
5313,412846139629907968,1387265164,сбербанк чита кредиты http://t.co/2lZecEkf3Q,0,,,,,,,
5314,412846136031211520,1387265163,кредитная карта сбербанка проблемы http://t.co/uh9ronbdaU,0,,,,,,,
5315,412846134714179584,1387265163,выдача кредитов пенсионерам сбербанк http://t.co/nM7EZ8uA9r,0,,,,,,,
5316,412846646440239104,1387265285,RT @ellamaejiepettw: кредит без поручителей сбербанк россии http://t.co/iA6KapLtlP,0,,,,,,,
5317,412849164956233728,1387265885,активация кредитной карты сбербанка http://t.co/4ZMPAR4iaC,0,,,,,,,
5318,412851027176873984,1387266329,Вклады сбербанка на 2013 год http://t.co/3HGk95aP6r,0,,,,,,,
5319,412851165630857216,1387266362,моментальный кредит сбербанк http://t.co/3TxItHlTXg,0,,,,,,,
5320,412851686383046656,1387266487,сбербанк виза кредит http://t.co/thxgXzzOom,0,,,,,,,
5321,412851685934239744,1387266487,сбербанк погашение кредитов других банков http://t.co/TOkuEGng4w,0,,,,,,,
5322,412851724580564992,1387266496,Кредит в сбербанке рассчитать http://t.co/vGG8193dMo,0,,,,,,,
5323,412853077801447425,1387266818,Кредитная карта сбербанка виза классик http://t.co/zKMH6VBdVg,0,,,,,,,
5324,412853694087327744,1387266965,сбербанк кредит моментум условия http://t.co/hTg3eoQCJ2,0,,,,,,,
5325,412853993472151552,1387267037,Рекламная кампания Сбербанка признана креативом года: Сбербанк удостоен премии Retail Finance Awards в номинац... http://t.co/0GFmj3s0GI,1,,,,,,,
5326,412854723965120512,1387267211,молодежная кредитная карта сбербанка отзывы http://t.co/alhpRQFHTL,0,,,,,,,
5327,412854723310780416,1387267211,как воспользоваться кредитной картой сбербанка http://t.co/u6AmT9BaRn,0,,,,,,,
5328,412855703716777984,1387267444,просрочил кредит в сбербанке http://t.co/CEZXTlVh4z,0,,,,,,,
5329,412855880137596928,1387267486,RT @tinf_irk: Свыше 90% выдаваемых Сбербанком кредитов приходится на потребительские займы http://t.co/oQgG4VbdTl,0,,,,,,,
5330,412855878883475456,1387267486,RT @tinf_irk: Интернет-банк расширяет возможности клиентов Сбербанка при поездках за рубеж http://t.co/fxzjPnyQL3,1,,,,,,,
5331,412856726732673024,1387267688,кредитные карты для ип сбербанк http://t.co/BGX0foiaJD,0,,,,,,,
5332,412856723222052864,1387267687,кредит в сбербанке рф http://t.co/7EA3vIdku3,0,,,,,,,
5333,412859239875739648,1387268287,камаз в кредит сбербанк http://t.co/RtJkU7knpe,0,,,,,,,
5334,412860732544679936,1387268643,оформление кредитной карты сбербанка http://t.co/yOfbPQ1vnD,0,,,,,,,
5335,412860732158783488,1387268643,сбербанк причины отказа в кредите http://t.co/NB777PUQJo,0,,,,,,,
5336,412861240147718145,1387268764,быстрый кредит на карту сбербанка http://t.co/HhuzcdRiQj,0,,,,,,,
5337,412861746043707392,1387268885,субсидирование автокредита сбербанк http://t.co/hLIY6VURC2,0,,,,,,,
5338,412861745087397888,1387268885,миллион в кредит сбербанк http://t.co/1mJ7ngxcmM,0,,,,,,,
5339,412862264371589120,1387269009,кредит на свадьбу в сбербанке http://t.co/5mzL0c8QD2,0,,,,,,,
5340,412862737157742592,1387269121,кредит в сбербанке 100000 рублей http://t.co/MaOlDC56RV,0,,,,,,,
5341,412863311416659968,1387269258,"В очереди сбербанка чувствую, как молодость проходит.",-1,,,,,,,
5342,412864044711018496,1387269433,Удобная оплата услуг детских садов в Сбербанке http://t.co/oBKq2jOEdX,1,,,,,,,
5343,412886407330664448,1387274765,моментальный кредит сбербанк http://t.co/yQbR0ZOcCG,0,,,,,,,
5344,412887411413508097,1387275004,узнать платеж по кредиту сбербанк http://t.co/uvK5FqRkUU,0,,,,,,,
5345,412887409437999104,1387275004,сбербанк кредит доверие отзывы http://t.co/Pv0lyMgaIv,0,,,,,,,
5346,412887409052106752,1387275004,кредит на покупку дома сбербанк http://t.co/4m9B8PkNUv,0,,,,,,,
5347,412887910267244544,1387275123,кредит под малый бизнес сбербанк http://t.co/4XQc7TaVUr,0,,,,,,,
5348,412887908321083393,1387275123,правила пользования кредитными картами сбербанка http://t.co/7hsz6Zg5CH,0,,,,,,,
5349,412889416072691712,1387275482,сбербанк смоленск кредиты потребительские http://t.co/15aifMTSrl,0,,,,,,,
5350,412890194434465792,1387275668,#новости Оплатить услуги детских садов хабаровчане теперь могут через Сбербанк http://t.co/08Hn8vCOJ2 #хабаровск,0,,,,,,,
5352,412892477696143360,1387276212,Поволжский Сбербанк будет открывать новые офисы каждый день до конца года http://t.co/qjiHItfUwY #новости #пенза,1,,,,,,,
5353,412892955201265664,1387276326,кредитный договор сбербанка автокредит http://t.co/1uVKwKmAjA,0,,,,,,,
5354,412894466656440320,1387276686,ставка автокредита в сбербанке http://t.co/RpbJdSs80H,0,,,,,,,
5355,412894466035699712,1387276686,карта мастеркард голд сбербанк кредитная http://t.co/oDSY3GZees,0,,,,,,,
5356,412894465922449408,1387276686,сбербанк россии виды кредитов http://t.co/l2etMJJHmd,0,,,,,,,
5357,412895467740360704,1387276925,узнать платеж по кредиту сбербанк http://t.co/XT15ZHhxCS,0,,,,,,,
5358,412895466171695104,1387276925,кредиты в петрозаводске сбербанк http://t.co/QDFu3pCJCQ,0,,,,,,,
5359,412895466129723392,1387276925,сбербанк калькулятор кредита ипотека http://t.co/MQV0X7VG5W,0,,,,,,,
5360,412896191928496128,1387277098,"И так бывает, охренели, ...На Дону «Сбербанк» оштрафовали на полмиллиона рублей за высокую комиссию http://t.co/5BgwHgafDK с помощью @161ru",-1,,,,,,,
5361,412897494025388033,1387277408,ставки по кредитам в сбербанке http://t.co/1XuwlYZYeI,0,,,,,,,
5362,412897971769180160,1387277522,кредит в сбербанке великого новгорода http://t.co/QvhoRLXL0u,0,,,,,,,
5363,412898494698258432,1387277647,кредит малому бизнесу в сбербанке http://t.co/WpYfLLYUt1,0,,,,,,,
5364,412898491984543744,1387277646,сбербанк онлайн расчет кредита http://t.co/oWqt1MlxPE,0,,,,,,,
5365,412901006989852673,1387278246,кредит в сбербанке 14.5 http://t.co/ImDJLJK7iX,0,,,,,,,
5366,412902012893028353,1387278485,предложение от сбербанка по кредитам http://t.co/V4YnnByiTp,0,,,,,,,
5367,412904031993208832,1387278967,срок изготовления кредитной карты сбербанка http://t.co/HzYMrdd1Jr,0,,,,,,,
5368,412904030109966337,1387278966,сбербанк вологда кредиты http://t.co/Yl4vAT8lB4,0,,,,,,,
5369,412904028973305857,1387278966,где получить кредитную карту сбербанка http://t.co/IBKYhYHdZe,0,,,,,,,
