id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
7724,419716747806396416,1388903245,«Билайн» готовит «Разделяемый интернет» для нескольких номеров,0,,,,,,
7725,419717092787499008,1388903327,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/W2ReH3us1Z",0,,,,,,
7726,419717090979749888,1388903327,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/alNA7JmD6L",0,,,,,,
7727,419717089079742464,1388903326,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/Y5B2e5hVtL",0,,,,,,
7728,419717087867584512,1388903326,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/y1SvtsFVn0",0,,,,,,
7729,419717130183921664,1388903336,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/pQtekhYsr6",0,,,,,,
7730,419717127000449024,1388903335,"«Билайн» готовит «Разделяемый интернет» для нескольких номеров: Оператор ВымпелКом (бренд ""Билайн"") готовится ... http://t.co/kTa7jXBFMT",0,,,,,,
7731,419717122827116544,1388903334,@boxingdo «Билайн» готовит «Разделяемый интернет» для нескольких номеров,0,,,,,,
7732,419731749371797504,1388906821,@yciguwif Билайн #готовит #Разделяемый интернет для нескольких номеров:,0,,,,,,
7733,419733254187798528,1388907180,@Beeline_RUS спасибо! Буду ждать ответа,0,,,,,,
7734,419742104965742592,1388909290,"@Beeline_RUS поставил приложение «Билайн тв». Один день работало, теперь нет. Стоит ждать обновлений?",0,,,,,,
7735,419767735564779520,1388915401,"@Beeline_RUS Да , похоже серьезный баг)",0,,,,,,
7736,419774003356520448,1388916896,@Julee_Russia И Вас с новым годом! Пусть 2014 год принесет Вам только радость и счастье. #билайн,0,,,,,,
7737,419804487864569857,1388924164,RT @ferraru: Билайн делает мультиномерную опцию мобильного интернета для гаджетов: http://t.co/KECm4mHBzy #удобненько,0,,,,,,
7738,419805177622044672,1388924328,"Судебные приставы выставили на продажу четверть ""Вымпелкома""",0,,,,,,
7739,419814799468290049,1388926622,Снег цвета Билайна: черно-желтый,0,,,,,,
8007,413207460485529600,1387351310,мтс инет ГАВНО!,,-1,,,,,
7740,419831372522348544,1388930573,@Beeline_RUS  Ждем уже неделю!!! Где сейчас/сегодня я могу 100% достать нано сим карту в #Королёв #Юбилейный #Мытищи #билайн,0,,,,,,
7741,419879830336053248,1388942127,"@Beeline_RUS я понимаю, но я эту услугу не подключала",0,,,,,,
7742,420085028303814656,1388991050,"RT @_Beeline_kz: Друзья, желаем вам удачного начала недели! :) http://t.co/g1PAAa9u7J",0,,,,,,
7743,420091749814788096,1388992652,@_Beeline_kz а нам далеко до 4g http://t.co/1DHT4akrq2 ?,0,,,,,,
7744,420448583524311040,1389077728,"Вот так жёг @Rostelecom_Ural на первом этаже дома. В этом же месте #МегаФон, #Билайн и #МТС не имеют работающего 3G. http://t.co/JMY98fkeQE",0,0,0,,0,,
7745,420454922342395904,1389079239,@_Beeline_kz Спасибо!,0,,,,,,
7746,420458267488157696,1389080037,"@avpopovskiy, желаю успехов. Надстройки эти — PPTP/L2TP, PPPoE — должны остаться в прошлом. Вот только когда их там оставит @Beeline_RUS?",0,,,,,,
7747,420631105419878400,1389121245,RT @FuckingFanMCR: @VictoriaWinche3 а какого цвета у тебя глаза? И в чем ты одет кроме этой милой билайновской кофточки?,0,,,,,,
7748,420833541686296576,1389169509,"@bloodmax13 А анлимов нету чтоле?    У меня за 850 руб в месяц фулл анлим билайн, за вчерашний день только 46 гигов выкачал",0,,,,,,
7749,421128033333182464,1389239721,Билайн труба короче,-1,,,,,,
7750,421151639454904320,1389245350,RT @BehlBride: Абоненты «Билайна» могут входить в метро Петербурга по мобильнику,0,,,,,,
7751,421154721139654656,1389246084,"Купил 4G(LTE) у Билайна в Алматы, скоро скину тесты,если будут положительными!",0,,,,,,
7752,421200397995241472,1389256975,@KcellGSM @_Beeline_kz @Tele2KZ @Azbuka_kz доб день! Как можно связаться с отделом развития в регионах?У нас есть предложения по аренде в ТЦ,0,,,0,,,
7753,421230136554704896,1389264065,Приобретая смартфон Samsung карманный Нео с комплектом связи в офисе #Билайн в ТРЦ РИО вам не придется думать о поп.. http://t.co/MU3M03pIeD,0,,,,,,
7754,421232342250708992,1389264591,@sotrudnikoff По всему городу такая проблема? Только у Вас наблюдается? #билайн,0,,,,,,
7755,421236779023609857,1389265648,"@Beeline_RUS нно:( а что, ожидается какое-то изменение?",0,,,,,,
7756,421308636997357568,1389282781,@Beeline_RUS спасибо!,0,,,,,,
7757,421530255539863552,1389335619,А ёлочка то от @_Beeline_kz снегом покрылась,0,,,,,,
7758,421590346233954304,1389349945,@Beeline_RUS спасибо :),0,,,,,,
7759,421596462745935872,1389351404,"@Beeline_RUS не зависит от того где нахожусь. Не знаю на счет других, я решаю только свою проблему.",0,,,,,,
7760,421618079450550272,1389356558,"@dimkazhivotikow не выпендривайся и не отнекивайся)
У меня билайн,нет скайпа и не было,про айфон молчу)
ТАК ЧТО НЕ НАДО МНЕ ТУТ)",0,,,,,,
7761,421620268382322689,1389357079,"RT @Julianka159: что со связью &gt;&lt;
#билайн",0,,,,,,
7762,421635492825018368,1389360709,RT @pressa71: Клиенты «Билайн» на новогодние праздники ушли в Интернет #Тула #Туляк #Туларулит http://t.co/URwv4ppGS0,0,,,,,,
7763,421635802892759040,1389360783,Абоненты «Билайн» в Новый год предпочли сидеть в интернете http://t.co/x925jwGvGm,0,,,,,,
7764,421638030068576256,1389361314,Новый брендовый)) #beeline http://t.co/15n5UhVaad,0,,,,,,
7765,421644083606458368,1389362757,"директор билайна сегодня завёл блог, куда просит сообщать о проблемах ( ) (21 ответы)",0,,,,,,
7766,421649537678077952,1389364058,"дома всего есть 4 сим, две не используются совсем и там несколько лет были ничтожные суммы типа 36-37 копеек, билайн каким-то образом сделал",0,,,,,,
7767,421655795823284224,1389365550,"@yankaa12 Он почти не пашет, Билайн вообще на G висел",0,,,,,,
7768,421697714561114112,1389375544,«Билайн» запустил цифровое телевидение в Зеленодольске http://t.co/Rs0eODRvJH,0,,,,,,
7769,421700107843956736,1389376115,RT @DimaBeeline: Уже скоро должен прибыть @RabbitParanoiac,0,,,,,,
7770,421860945539788801,1389414461,LTE от «Билайн» работает с американскими iPhone 5s/c —,0,,,,,,
7771,422030664272474112,1389454925,"Помнится @Beeline_RUS обещали месяц б/п просмотра одного из пакетов (http://t.co/J2uZiOa0ZK), но никакого опроса не было. Проясните ситуацию",0,,,,,,
7772,422086530925346816,1389468245,"@Beeline_RUS доброй ночи #beeline ,думаю Вы мне не поможете,потому что я в Узбекистане",0,,,,,,
7773,422095602961620992,1389470408,@beeline_rus причем купить за свой счет! Стоил он кажется тысяч 20!!! Вот такие решения проблемы предлагать сейчас не надо),0,,,,,,
7774,422369681585209344,1389535753,"Заказал у билайна обратный звонок, ну они теперь предлагают, посмотрим когда перезвонят, и перезвонят ли вообще",0,,,,,,
7775,422371271427780608,1389536133,"У меня есть один давно заблокированный билайновский номер, на него вдруг стали приходить счета на 30 р в месяц. Я зашел в личный кабинет ...",0,,,,,,
7776,422396988915605504,1389542264,@Beeline_RUS Желаю успехов в развитии технологии 4G,0,,,,,,
7777,422412231238615041,1389545898,"Beeline и MTS объединились, теперь у них новый логотип - пчела с большими яйцами!..",0,0,,,,,
8008,413208464601542656,1387351549,@ubelous МТС в принципе говно,,-1,,,,,
7778,422434363305758720,1389551175,"Саша и Коля гуляли по крыше. У Саши был Билайн, а у Коли - МТС… Саша упал с Крыши, а Коля не упал. МТС – на шаг впереди.",0,0,,,,,
7779,422598359460085760,1389590275,"@Beeline_RUS у меня абсолютно везде связь работает идеально, кроме моей квартиры, не думаю, что причина в sim карте, но я поменяю её...",0,,,,,,
7780,422613628442140672,1389593915,@Beeline_RUS от местоположения практически не зависит. Срывается во многих местах на привычном маршруте. Только на моем номере.,0,,,,,,
7781,422640955435388928,1389600430,@Beeline_RUS С РОЖДЕСТВОМ ХРИСТОВЫМ !!! пожалуйста поспешите к нам в центр России Воронежскую область село Кутки мы тоже хотим ИНТЕРНЕТ !,0,,,,,,
7782,422647411862147072,1389601970,у кого как #билайн заработает отпишитесь в ленту плиз)),0,,,,,,
7783,422649648163983360,1389602503,"В новогодние каникулы абоненты ""Билайн"" Новосибирской области удвоили интернет-трафик http://t.co/LG2UcCbnru",0,,,,,,
7784,422662265905487873,1389605511,@avpopovskiy предчувствую скорую плодотворную борьбу #билайн с #tele2 за 3-е место при такой стратегии! ))),0,,,0,,,
7785,422665389399494656,1389606256,@winzard московским фитнесом в смоленске? @Beeline_RUS,0,,,,,,
7786,422704283100803073,1389615529,@Beeline_RUS спасибо. Товарищу тоже посоветую.,0,,,,,,
7787,422704663947788288,1389615620,Сеть Beeline в Новый Год обслужила около 15 миллионов звонков: Прерываний связи в мобильной и фиксированной се... http://t.co/k7hEwvI5rv,0,,,,,,
7788,422704825412120576,1389615658,Купила билайновскую симку)),0,,,,,,
7789,422721036497330177,1389619523,"@Beeline_RUS  Быстро- это в пределах нескольких часов, по-моему. Жду, куда ж деваться то.",0,,,,,,
7790,422724594001121280,1389620371,Доступ к мобильному интернету «Билайна» восстановлен,0,,,,,,
7791,422725745111080960,1389620646,"СЕКРЕТНЫЕ МАТЕРИАЛЫ mp4 СКАЧАТЬ ТОРРЕНТ: Undelete.tv, Скачать бесплатно для Мегалайн, Билайн, Алма ТВ, Digital... http://t.co/NUdpCEOMIO",0,,,,,,
7792,422726082715201537,1389620726,"Попытавшись посетить сайт гавгав-центра, понял, что в офисе интернет от Билайн",0,,,,,,
7793,422736203025117184,1389623139,"С днем рождения меня поздравили мама, папа, Билайн, Сбербанк, Летуаль, Мейл.ру, Скайп, Гугл, Аваст, доставка суши, Аптека 36.6. Я не одинок!",0,,,,,,
7794,422743235170435072,1389624816,"я смотрю Пятницу,родители Первый,и тут реклама Билайн,практически одновременно!Теперь и умирать спокойно можно,я всё видела",0,,,,,,
7795,422753535454117888,1389627271,"@ooohcatherine Охотно верю! Я просто по пути до дома встретила его трижды: Билайн, Оби, пицца)",0,,,,,,
7796,422763789700710400,1389629716,может какой-то корпоративный локатор? вроде у билайна такая штука есть для отслеживания сотрудников,0,,,,,,
7797,422774794145132544,1389632340,"#followme В рекламе &amp;#8220;Билайн - ноль сомнений&amp;#8221; играет песенка, знаю, что kasabian, а вспомнить не могу..  http://t.co/d5U3VRRise",0,,,,,,
7798,422780994975170560,1389633818,"Только мама, посмотрев на этот классный кожаный портфель, сказала:""Билайновская какая-то""",0,,,,,,
7799,422789778112016384,1389635912,"Я скучаю по работе. Честно.
#Билайн",0,,,,,,
7800,422799732906262530,1389638286,"Ооо Билайн,живи на яркой стороне,дай 100 рублей xD #люди",0,,,,,,
7801,422942355247742976,1389672290,"Саша и Коля гуляли по крыше. У Саши был Билайн, а у Коли - МТС Саша упал с Крыши, а Коля не упал. МТС  на шаг впереди.",0,0,,,,,
7802,422996306928214016,1389685153,"Если вы абонент Билайн и не получаете сообщений, отключите ""Блек Лист"" бесплатной рекламы. Надеемся, это временное средство.",0,,,,,,
7803,422996923771940864,1389685300,"@abdmaratka Причин может быть несколько. Например, если ipad куплен в ""Билайн"", то 4G может быть залочена только под 4G Билайн.",0,,,,,,
7804,423014512422182912,1389689493,Интернет от МТС заработал когда я начал набирать Билайн. #заговор #конкуренция #здравыйсмысл,0,0,,,,,
7805,423014872058970112,1389689579,"#Ахахахаха у @Beeline_RUS #скорость 3g лучше, чем 4g",0,,,,,,
7806,423024353903509504,1389691840,"Сеть Beeline в Новый Год обслужила около 15 миллионов звонков: ЗАО ""АрменТел"" (торговая марка Beeline) сообщае... http://t.co/eOdTTpGqco",0,,,,,,
7807,423036016367509504,1389694620,Грешновато как то получилось)) RT @ekozlov: У меня отличная фотография с новогоднего корпоратива @Beeline_RUS! http://t.co/BZnik1y8nG,0,,,,,,
7808,423058722865545216,1389700034,"@_Beeline_kz я сменил план на Первый столичный, но почему у меня постоянно уходят деньги за использование интернета? 50 Мб должно быть",0,,,,,,
7809,423064180313571329,1389701335,В Новогоднюю ночь «Билайн» зафиксировал рекордные показатели,0,,,,,,
7810,423079623522779136,1389705017,"RT @fuckingsun: @yamoneynews молодцы, как всегда. починили спам-фильтр от #билайн",0,,,,,,
7811,423080242744688640,1389705164,"Полазила по сайту билайна и поняла, что у меня подключен самый выгодный интернет:)",0,,,,,,
7812,423090140647419904,1389707524,"А Хабр удалил этот текст - http://t.co/YA0RKaiL08 - когда он набрал за 20 мин. +29, 4200 просмотров и почти попал в ""Лучшее"". :-/ #Билайн",0,,,,,,
7813,423092192883007488,1389708014,RT @boribuhoc: Сеть Beeline в Новый Год обслужила около 15 миллионов звонков,0,,,,,,
7814,423410764641075201,1389783967,"RT @SPotresov: #MNP Кто сколько ""перебежчиков"" принял (вся Россия): Билайн-504, Мегафон-1104, МТС-810, Ростелеком-5, СМАРТС-1, Таттелеком-1…",0,0,0,,0,,
7815,423418106045009920,1389785717,«Билайн» стал в три раза ближе к дальневосточникам,0,,,,,,
7816,423428420966436864,1389788177,@The_Woron а я помню времена халявного WAP на билайне… тогда даже файлы умудрялись через него качать,0,,,,,,
7817,423516027427643392,1389809064,@Beeline_RUS как будто это поможет!?) Я вас умоляю ребята!,0,,,,,,
7818,423708805395144704,1389855026,"@Beeline_RUS попробовал, в смс пришла информация только лишь об оставшихся минутах.",0,,,,,,
7819,423836476561178624,1389885465,Opera и «Вымпелком» расширили сотрудничество,0,,,,,,
7820,423845389523881984,1389887590,Казахстанские торрент трекеры для билайнеров: Казахстанские торрент трекеры для билайнеров http://mhealth.e-we... http://t.co/QwASzdi0Bt,0,,,,,,
7821,423845565277806592,1389887632,билайн модем как повысить скорость http://t.co/R6BWziByVf,0,,,,,,
7822,423856132701319169,1389890151,RT @SPotresov: #Билайн закрывает ~50 архивных тарифов и сам переводит на другие. http://t.co/KxEnt3HyRR Гляньте список на всяк случ. http:/…,0,,,,,,
7823,423877510691291136,1389895248,@_Beeline_kz спасибо вам Ерлан заранее за такую поддержку.!а если мы не исчерпали тариф ущерб будет как то возмещен?,0,,,,,,
7824,423897671422590976,1389900055,"Дожил до того, что обменял накопленные Билайн-баллы на интернет-пакет. Нищий задрот.",0,,,,,,
7825,423912442620837888,1389903576,#скачать билайн коннект бесплатно http://t.co/Cl7GTux0My,0,,,,,,
7826,423912916648493056,1389903689,"Каждый раз мчусь к телефону, когда слышу звук смс, в надежде, что это ты. Но, по-ходу я только Билайну нужна...",0,,,,,,
7827,423936029465513984,1389909200,"@seller_smiles Корбина и ещё сотни компаний из которых состоит Билайн. Цену давали хорошую за абонентов, кто не шёл на встречу того убеждали",0,,,,,,
7828,423944648982560768,1389911255,@belyaev_92 нахера тебе салон Билайна?)))),0,,,,,,
7829,423975608616361984,1389918636,Новость! БиЛайн и МТС объединяются! Символом новой корпорации станет пчела с красными яйцами!,0,0,,,,,
7830,424041906071699456,1389934443,RT @ofecgoke: предлагали только что идти в продажи в Билайн,0,,,,,,
7831,424059436638801920,1389938622,Мне вчера позвонили из пчелайна и предложили бесплатно перейти на них с АДСЛ. Согласился по определенным причинам. Теперь,0,,,,,,
7832,424098039822041088,1389947826,RT @ctoters5: ФАС заинтересовалась сделкой между Apple и «Билайном» —,0,,,,,,
7833,424106039651614720,1389949734,"RT @hacuronezar: Интересно, а что, Корбина после покупки её Билайном в Питере вообще сеть строить перестала?",0,,,,,,
7834,424148787011923968,1389959925,"@vkontakte смс уведомления не приходят на билайн, жду ответа на вашем  сайте с 21.00 (7 часов - рассмотрим ответили)",0,,,,,,
7835,424193440457695232,1389970572,RT @mr1garik: @EvgeniyKoval @Beeline_RUS модный,0,,,,,,
7836,424213947261411329,1389975461,RT @Mashunina: #Билайн #люблюлюдей У нас в офисах хорошо)) И замечательные люди)),0,,,,,,
7837,424215684864688130,1389975875,@djskub у меня уже неделю смс от мтс и билайн )) исходящие смс не доставляются,0,0,,,,,
7838,424219265064247296,1389976729,"В офисе Билайна мне сказали, что быть не может 988 номер в Билайне. Терминал не пополняет, сотрудники тоже, по номеру договора тоже нельзя",0,,,,,,
7839,424220313417940993,1389976979,RT @horyok: @djskub у меня уже неделю смс от мтс и билайн )) исходящие смс не доставляются,0,0,,,,,
7840,424268131025289216,1389988379,RT @xuzylyxenyni: http://t.co/ICqTpY9Wx3  Билайн такой билайн,0,,,,,,
7841,424292808543854592,1389994263,"""Ростелеком"" не пускает ""Билайн"", МТС и ""Мегафон"" в подводный интернет",0,0,0,,0,,
7842,424918189878018048,1390143365,http://t.co/83VIsy8vKl «Билайн» предупредил о вероятных кражах данных с iPhone 5,0,,,,,,
7843,425017506340671489,1390167044,"@fi1onov
Куда там! Мне в ""Пчелайне"" предложили тариф-30 руб./день, якобы без ограничений..но 900 таньга в месяц вынь- и положь
Соревнование",0,,,,,,
7844,408912723968151552,1386327365,База мтс беларусь скачать http://t.co/C6Ysizt3jx,,0,,,,,
7845,408913720459685888,1386327602,"Перевел гуглом ""яйцо"" на испанский. Правильный логотип себе МТС выбрал.",,0,,,,,
7846,408922048359325697,1386329588,@zaiales @Aksakalko @Bar_maley @by_mts раньше были траблы в Минске и некоторых других городах. Смартфоны на MTK6589 не хотели региться в 3G,,0,,,,,
7847,408926630615457792,1386330680,Житель Подмосковья подал в суд на вышку МТС #news,,0,,,,,
8009,413213192907948032,1387352676,Это не мобильный интернет - это издевательство . #мтс,,-1,,,,,
7848,408927763438256128,1386330950,"Блять, мне звонит номер мтс и говорит что он из компании киевстар. Короче я его немного послала..",,0,,,,,
7849,408932732425621504,1386332135,"@yakudzablr МТС vs life:) — я бы брал симку и шел по обычным местам обитания с живым тестом. Пользуюсь обоими, от лайфа впечатления лучше.",,0,,,,,
7850,408933454529961984,1386332307,@skostarev @mike_bog @ru_mts спасибо! Будем надеяться!!!,,0,,,,,
7851,408933755290533888,1386332379,@Eduard_Islamov У тебя МТС работает? А связь пропадала?,,0,,,,,
7852,409044580001398785,1386358802,Почему автомобили от МТС и Nestea выигрывают одни и те же люди?,,0,,,,,
7853,409083875605106688,1386368171,"#sledui Да, Салехард, пожалуй, город с самым медленным мобильным интернетом во всей России. У МТС иногда выскакивает 3G, реже - у Мег...",,0,,,,,
7854,409088543076921344,1386369283,На МТС больше никогда не пойду☝️,,-1,,,,,
7855,409299304575430656,1386419533,"RT @pavelsheremet: В МТС-Украина говорят, что телефоны @ukrpravda_news заблокирован по ""неизвестным техническим причинам"". МТС в руках спец…",,0,,,,,
7856,409333557317079041,1386427699,RT @asidubal: *mobile Отвратительный у местного провайдера GPRS/EDGE даже авторизоваться в Я.онлайн не могу приходится пользоваться MTS,,0,,,,,
7857,409379666823499776,1386438693,@by_mts возможно в ближайшем будущем ее активация?,,0,,,,,
7858,409415809623011328,1386447310,МТС представил LTE-смартфон и планшет,,0,,,,,
7859,409419015455801344,1386448074,скажите смысл платного общение на мтс услуги общение,,0,,,,,
7860,409419784871501824,1386448258,МТС мягко блокирует,,0,,,,,
7861,409430262330982400,1386450756,@MpMilya ахаааххахахп мтс соблязнает ?,,0,,,,,
7862,409500683168391168,1386467545,Новости от МТС — вместо желтых галстуков и платочков сотрудникам выдадут красное нижнее белье. В дресс код для сотруднико,,0,,,,,
7863,409511438013566977,1386470109,RT @irenxzutala: МТС представил LTE-смартфон и планшет,,0,,,,,
7864,409546719995887616,1386478521,"Пока идет акция безлимитный интернет ""БИТ"" от МТС до 31 октября всего за 100 рублей в месяц, решил подключить себе тоже.",,0,,,,,
7865,409555999117553665,1386480734,"@sutegizifijo, Оператор МТС приступил к тестированию совершенно новой методики построения сотовой сети",,0,,,,,
7866,409562885317476352,1386482375,И мтс желает удачного дня),,0,,,,,
7867,409564423112888320,1386482742,"Ну хоть МТС
Лучше бы мне это кое- кто другой писал http://t.co/lHDGfqL31P",,0,,,,,
7868,409565061557260288,1386482894,похоже даже мтс узнал... http://t.co/4ZVyHClmcO,,0,,,,,
7869,409565118435844096,1386482908,"Всяко 31 декабря МТС мне пришлёт смс с поздравлениями, вот всяко",,0,,,,,
7870,409565207393206272,1386482929,Мне мтс пожелали хорошего дня ^^,,0,,,,,
7871,409607744170500096,1386493071,RT @AZaitsewa: МТС единственный кто пишет мне сегодня,,0,,,,,
7872,409613862313672704,1386494529,RT @kotchuprik: МТС и Стрельниково это круто. Стабильный EDGE.,,0,,,,,
7873,409618642675200000,1386495669,Чего это МТС на комплименты потянуло http://t.co/izyHSyGC87,,0,,,,,
7874,409619012109484032,1386495757,Почему автомобили от МТС и Nestea выигрывают одни и те же люди? http://t.co/3TGZo5bhh0,,0,,,,,
7875,409773963343319040,1386532700,"Даю: модемы - Мегафон, МТС и Связной универсальный (для всех операторов подойдет) / Получаю: вкусняхи, сигареты, в.. http://t.co/xP4VLW1t02",,0,0,,,,
7876,409775297249030144,1386533018,перечислить деньги с мтс на мтс http://t.co/QGCblnwZLI,,0,,,,,
7877,409839589981822976,1386548347,Владельцы планшетов Apple с МТС также получили доступ к LTE,,0,,,,,
7878,409850176233549824,1386550871,МТС запустил сеть LTE в Хабаровском крае http://t.co/qp18QqUaqX сайт @igadget_in_ua,,0,,,,,
7879,409887106321108992,1386559676,Рекордное количество звонков и SMS-сообщений в сети «МТС Россия» в новогоднюю ночь,,0,,,,,
7880,409897589257949185,1386562175,RT @ninja_samuray: @ZurabMasudov @gulnara_protiv @doppelganger_ss @Jetdasha @50_anvar @13viva @UZPolitic офшоров продавших МТС свою долю яв…,,0,,,,,
7881,409918210809397248,1386567092,RT @Bumer686mika: МТС тоже включил LTE для iPad Air и iPad mini Retina,,0,,,,,
7882,409938115248152577,1386571837,МТС вдвое снизил ежемесячный платеж за планшет Ritmix RMD-1058: Мобильный оператор МТС предлагает приобрести п... http://t.co/uAMl35UhOT,,0,,,,,
7883,409940363731030016,1386572373,RT @CeaNsTyLe: #База телефонов мтс беларусь онлайн http://t.co/zD8PH7hpbE,,0,,,,,
7884,410005761947758592,1386587965,@nervnvs @ru_mts вот новость об этом http://t.co/LgAJ5TYz5h,,0,,,,,
7885,410015803891675136,1386590360,RT @Fallasypire: МТС представил LTE-смартфон и планшет,,0,,,,,
7886,410016469452193792,1386590518,МТС в 2014-15 гг. вложит в расширение и модернизацию сети в Ставропольском крае более 2 млрд руб.,,0,,,,,
7887,410018156259049472,1386590920,МТС вдвое снизил ежемесячный платеж за планшет Ritmix RMD-1058,,0,,,,,
7888,410066099360002049,1386602351,"МТС хочет, чтобы регулятор рассмотрел вопрос о соответствии Skype российским лицензионным требованиям",,0,,,,,
7889,410143550840774657,1386620817,@nnikiforov в где же LTE в iPhone 5S в МТС и Мегафон? Или для этого решение - перенос?),,0,0,,,,
7890,410294110759964672,1386656713,"МТС так и делает “@DmitriyDS: @DuDlik_SPB @MegaFonCorp им лучше вернуть деньги в случае претензии, чем отказываться от таких процентов”",,0,0,,,,
7891,410353917726191616,1386670972,«МТС Украина» и «Киевстар» активно взялись за создание сопутствующей инфраструктуры для внедрения 3G http://t.co/GlLuD3p94N,,0,,,,,
7892,410372051518914560,1386675296,"RT @by_mts: Беларусь стала 62-ой страной, в которой поддерживается HD voice #mtspress",,0,,,,,
7893,410386583104540672,1386678760,"Поменять тариф можно онлайн, а чтобы отключить спам надо придти лично. #mts",,0,,,,,
7894,410487893971324930,1386702915,"мтс мне желает хорошего дня
вовремя блять",,-1,,,,,
7895,410635768030175232,1386738171,http://t.co/rmhlaW5NUv Ca-42 dku-2 dku-5 для телефонов nokia http://t.co/mtSS0SIkn0,,0,,,,,
7896,410699856391704576,1386753450,"Одному мне кажется, что у девочки с рекламы МТС в лифте нет руки?",,0,,,,,
7897,410729349466161152,1386760482,"@narodnaya_volya Светланка Калинкина, у меня был скайп - теперь нет. Мой моб. МТС 8-33-3821-05",,0,,,,,
7898,410730583560421376,1386760776,http://t.co/7LCkl7ekxB #скачать игры на мтс 916 андроид 2.2,,0,,,,,
7899,410761145713426432,1386768063,узнать фио по номеру сотового телефона мтс кировской области бесплатно http://t.co/WFubzV8KWa,,0,,,,,
7900,410765544049364992,1386769112,Мобильный интернет Шрёдингера от МТС,,0,,,,,
7901,410783615694290945,1386773420,Власти снизили цену госдоли МТС до $863 млн,,0,,,,,
7902,410844047524515840,1386787828,"Боже,Диана купила мтс и будем еще больше трындеть, брааат",,0,,,,,
7903,410871897119674368,1386794468,МТС позволила абонентам подключать на одну sim-карту несколько номеров,,0,,,,,
7904,411027431592853504,1386831550,"RT @lyasan_pro: Похоже сегодня #мтс сошел с ума, так как инет работает нормально! Отлично я бы даже сказала! (Не думала, что такое скажу)",,1,,,,,
7905,411028678370287616,1386831848,Alcatel 332 wap картинки мтс http://t.co/Dbh7I6dYua #Кузбасс,,0,,,,,
7906,411036127995256832,1386833624,"@Nekrasova_Ya, почтовый идентификатор - 63096169454388. ^ИА #МТС",,0,,,,,
7907,411041460260438017,1386834895,@ru_mts Через мобильное приложение! http://t.co/8sgTCEKmHu,,0,,,,,
7908,411054981488205824,1386838119,"http://t.co/Is0kqOkYCd 3gsw для мтс скачать торрент
 http://t.co/Is0kqOkYCd",,0,,,,,
7909,411057992566460416,1386838837,#программа mts connect скачать http://t.co/x4Nfrnw0Ug,,0,,,,,
7910,411058163103055872,1386838877,Инвестиции в создание опытной зоны в Кировской области со стороны МТС составили 10 млн руб,,0,,,,,
7911,411061958780416001,1386839782,Мой результат на http://t.co/9Jm6NbizBf: #speedtest #мтс это как? http://t.co/N6mQJrvyOe,,0,,,,,
7912,411087748926558208,1386845931,RT @plushev: APPS-блог: Обзор планшета МТС 1078 http://t.co/kaODWsvm6M,,0,,,,,
7913,411091841044717568,1386846907,#RuFollowBack Абоненты МТС смогут подключать на одну SIM-карту до тр��х номеров #ЧитаюВзаимно,,0,,,,,
7914,411107944827080704,1386850746,RT @gomes58rusvaso: МТС тоже включил LTE для iPad Air и iPad mini Retina,,0,,,,,
7915,411116636691640320,1386852819,@ru_mts модель md297rr/a,,0,,,,,
7916,411145966142509057,1386859811,#упрт ВИДЕО: http://t.co/jXY3fvukBA Убойнейшая реклама: МТС - Свой гудок,,0,,,,,
7917,411155384368234496,1386862057,ВИДЕО: http://t.co/q0g0aadMy4 Убойнейшая реклама (МТС -Совещание-) #взаимнофолловлю,,0,,,,,
7918,411372759478837248,1386913883,МТС запустила сеть 4G в Комсомольске-на-Амуре: Сегодня представители сети МТС объявили о запуске в... http://t.co/4DKG9VR5Aa #komsomolsk,,0,,,,,
7919,411382713326002176,1386916256,RT @HAPKOTNKN: МТС запустила сеть 4G в Комсомольске-на-Амуре,,0,,,,,
7920,411394754665259009,1386919127,#МТС #MTS #NYSPB #МРСЗ #НовыйГод #NewYear #Корпоратив #Вечеринка #Аврора @ Пироговская набережная http://t.co/ioawkHbl3M,,0,,,,,
7921,411418836987297792,1386924869,RT @Dotstore_ru: Вроде как МТС запустил LTE в Красноярске. Удалось кому-нибудь уже вживую это увидеть?,,0,,,,,
7922,411439779679842304,1386929862,RT @ConradGabbard: http://t.co/ese6mZYyy9 Связь мтс читать чужие смс,,0,,,,,
7923,411444167802630145,1386930908,"RT @egyxesutra: Тут увидел, что директор мтс интервью дает. Интересно провести опрос, кто на какой связи? Я — мтс, тариф супер 0",,0,,,,,
7924,411490104012976128,1386941860,"@by_mts Замена сим-карты поможет решить проблему? Делал перенос номера неделю назад. В четверг был в офисе, =&gt; http://t.co/CSQ0XByEwD",,0,,,,,
