id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
1214,626701282636640000,1438252203,RT @do1659: Билайн интернет великая хуета скорость гавно Постоянно одни косяки Платиш за скорость получаеш охуйки http://t.co/v2cfWx8qCv,-1,,,,,,
1215,626719537979880000,1438256556,@shatilin музыка-видео по дороге на работу и обратно. У меня сейчас йота/мегафон и там по КАДу просто чёрная дыра даже без EDGE порой :(,,,-1,,,,
1216,626768423368930000,1438268211,RT @ShamilFT: Маразм крепчал. #мгтс + #мтс = ❤️ https://t.co/JrJzhPSMTj,,-1,,,,,
1217,626833541943440000,1438283737,"Мой друг мтс
Он всегда на шаг впереди",,1,,,,,
1218,626839740399110000,1438285214,"@Beeline_RUS Добрый день, пополнял счёт прислали смс: ""Ваша заявка принята, платеж будет зачислен в ближайшее время"" Не понял? #билайн",-1,,,,,,
1219,626991568260570000,1438321413,"@GayazovD, здравствуйте. Уточните, пожалуйста, чем вызван ваш твит? Постараемся помочь ^ЮД #МТС",,0,,,,,
1220,626998687412170000,1438323110,"@RostelecomSouth доброе утро! Сегодня обнаружил обрыв, какой-то идиот срезал провода( Утром звонил специалист, я ему сообщил эту новость)",,,,,0,,
1221,627006208092860000,1438324903,"Вчера положила деньги на телефон, сегодня уже задолженность. Гребаный мтс",,-1,,,,,
1222,627035364780310000,1438331855,"Пора улыбнуться и задуматься о том, не стоит ли платить потом. Как это делают лучшие люди страны :) #этобилайндетка #всёнаоборот",-1,,,,,,
1223,627056938216460000,1438336998,"Товарищи,у кого Мегафон интернет ?
У вас тоже такая говно скорость и непонятки со связью ?",,,-1,,,,
1224,627066061788180000,1438339174,@megafonru @MegaFonHelp хватить воровать у меня деньги за услугу которую я не заказывал!,,,-1,,,,
1225,627067501134910000,1438339517,RT @ali_zada: @ru_mts @mts_news Позор Вам... Как вы могли на специальном тарифе для разговоров с СНГ повысить цены на разговоры ?,,-1,,,,,
1226,627076739026520000,1438341719,"Спасибо компании #Мегафон за понимание и поддержку!
И,конечно, за закрытие минуса, который возник после кражи телефона!",,,1,,,,
1227,627084129495050000,1438343481,"@megafonru ""Чтобы интернет хорошо работал встаньте у окна"" Вы считаете это нормальный ответ? За что мы платим деньги?",,,-1,,,,
1228,627161320253730000,1438361885,"@mrhighwaay, сроки рассмотрения каждого случая индивидуальны. Ответственный сотрудник обязательно с вами свяжется ^ЮД #МТС",,0,,,,,
1229,627167439441260000,1438363344,"А ваще спасибо @ru_mts ,что два месяца я без связи.Я после пьянки не звоню и не пишу тем,кому не надо.Это оч и оч хорошо.",,-1,,,,,
1232,627169899845150000,1438363931,"@RomarioVarsa, вы имеете право выбрать тариф. Приносим извинения за неудобства. Направьте, пожалуйста, отзыв об обслуживании. ^ЕМ #МТС",,0,,,,,
1233,627170595223010000,1438364096,"@RomarioVarsa, описание ситуации и контактный номер для связи с вами. Информация будет передана руководству. ^ЕМ #МТС",,0,,,,,
1234,627189736101270000,1438368660,"RT @UBAHOBIS: Сегодня 10 лет в компании МТС. Ау, @ru_mts хоть смайлик пришли что ли",,0,,,,,
1235,627204540467710000,1438372190,"@UBAHOBIS @ru_mts А где картинка, подтверждающая сей замечательный факт?)",,0,,,,,
1239,627239908701310000,1438380622,"@yota_help Звонили, просили... решилась проблема через 3 или 4 месяца... Ждать некогда. Перешел на мтс. Почините - посмотрим.",,0,,,,,
1242,627267227725760000,1438387135,@korobkov главное впечатление: у Билайна очень плохой интернет,-1,,,,,,
1243,627269883147980000,1438387768,широким технологическим партнером - пояснил руководитель отдела филиала Ростелекома в свою очередь мультимедийных,,,,,0,,
1244,627275777260830000,1438389174,"странно, неправда ли?) #ростелеком #работа #вакансия http://t.co/1oiSb7r6WM",,,,,0,,
1248,616006849905700000,1435702452,#Почему мне на билайне не дает кредит http://t.co/yCKnUJmVqe,-1,,,,,,
1249,616012409178870000,1435703777,"Зачем? Это не интересно, а для мтс и так выполнял заказы.",,0,,,,,
1250,616019274113620000,1435705414,"У меня так пара Вологодских симок (МТС) были заблокированы. Одна году в 2003, другая этим летом. Последней не пользовался как раз 6 месяцев.",,0,,,,,
1251,616028836262730000,1435707694,всё верно. Доля смартфонов растёт и будет расти т.к. они будут дешеветь. Уже сейчас можно купить смартфон с Андроидом от МТС всего за 6 т.р.,,0,,,,,
1252,616035073817770000,1435709181,Оборудование смонтировано на официальный охраняемых территориях определенных ЦИК. По понятным причинам Ростелеком не может приставить к каж,,,,,0,,
1253,616041303973990000,1435710667,"По итогам II квартала 2015 г. Samsung впервые обогнал Apple по выручке от продажи смартфонов в России, подсчитали аналитики МТС.",,0,,,,,
1255,616048615551680000,1435712410,Получите 12ГБ интернет-трафика в подарок от МТС,,1,,,,,
1256,616049445709460000,1435712608,"Знаете, за что я не люблю МТС? Вот решил я, что не использую...",,-1,,,,,
1257,616051759128180000,1435713159,"Каждый, блять, месяц. Сайт отключает интернет, а с телефона не могу зайти в сбербанк, потому что мтс первого числа уводит баланс в минус.",,-1,,,,,
1258,616057665018570000,1435714567,@Beeline_RUS @mclaud2004 Почему Билайн не продает с привязкой к оператору тот же iPhone? Пусти привязанный iPhone 6 за 20-25 тыс. В улёт!,-1,,,,,,
1259,616058316050030000,1435714723,данных от компании Ростелеком и управления наземного комплекса теперь поддерживает UPnP AV Media в железнодорожном,,,,,0,,
1260,616059145750450000,1435714920,"МТС заявляет, что не нарушала закон о рекламе",,0,,,,,
1262,616064719280040000,1435716249,Это заслуживает внимания -  ФАС возбудила дело против МТС о рекламе об отмене роуминга  так ли это?,,-1,,,,,
1263,616067624687020000,1435716942,Уже пятый день как отправила перевод а ничего нет #мтсбанк убейся а,,-1,,,,,
1264,616068456698480000,1435717140,"Телефонировала в Ростелеком, чтобы узнать пин-код - не работает; телефонировала, чтобы узнать состояние лицевого счета - не работает.",,,,,-1,,
1265,616073929942290000,1435718445,"Никогда не подключайте Билайн, господа. За месяц сняли денег больше, чем надо. А моб. интернета как не было, так и нет.",-1,,,,,,
1266,616073972342500000,1435718455,Ну что это такое? В вк заходит инста работает. А приложение мтсбанка не открывается &gt;&lt; Нарочно чтоли?,,-1,,,,,
1267,616080610843580000,1435720038,"@Tele2Russia за что снимают деньги?я же не пишу и не звоню никому, только положили деньги на счет,они куда-то сразу пропали",,,,-1,,,
1268,616084374065390000,1435720935,"@bitteraeration @_epilepsy_ эй, не раскисай, я ж сказал: мтс купи и будет тебе Интернет",,1,,,,,
1269,616096394047280000,1435723801,"@Beeline_RUS у меня было 54 рубля на момент перехода, но система не ответила. 5 рублей было списано почти в 2 часа ночи",-1,,,,,,
1270,616101472523170000,1435725012,"RT @somename: МТС заявляет, что не нарушала закон о рекламе",,0,,,,,
1271,616114026704050000,1435728005,Ассистент-администратор: Билайн от 26000 руб. http://t.co/pyh5jw1vA8,0,,,,,,
1345,616568157482950000,1435836278,@Beeline_RUS в Роуминге в Германии не могу подключиться ни к какой сети. Вчера работало. Что делать?,-1,,,,,,
1272,616114503550380000,1435728119,"RT @_abloud: Сергей Румянцев подробно рассказал о рознице Билайн http://t.co/lMjxbsbYeO - обязательно почитайте, нерядовое интервью без вод…",0,,,,,,
1273,616115690324500000,1435728402,"У меня притензий к связи, интернету, услугам масса, по этому буду отказыватся от мтс и всем советую, может тогда думать начнут. мтс",,-1,,,,,
1274,616117725518260000,1435728887,Ижевчанин стал 500-тысячным абонентом «Интерактивного ТВ» от «Ростелекома» в… http://t.co/h9J1xZqrAK #Удмуртия,,,,,0,,
1275,616137046978120000,1435733493,"Да ну нахер этот мтс, никому не звонишь, а уже задолженность",,-1,,,,,
1276,616157102038500000,1435738275,"@Beeline_RUS спасибо за исключение, но правильнее вернуть все 5 рублей, потому что они вообще не должны были быть списаны после смены тарифа",-1,,,,,,
1277,616161722043370000,1435739376,@vgp87 И в Личном кабинете и в мобильном приложении? Через другой браузер зайти в лк или переустановить приложение пробовали? #билайн,0,,,,,,
1278,616162519909020000,1435739567,"Бедные ребята, которые пользуются #Билайн, я висела на линии 32 минуты, но так и не дождалась ответа специалиста. Вот так и теряют клиентов",-1,,,,,,
1279,616164757075310000,1435740100,"RT @UfaTime: ФАС возбудила дело против МТС за введение абонентов в заблуждение

Федеральная антимонопольная http://t.co/P2EBE010ty http://t…",,-1,,,,,
1280,616165966439970000,1435740388,"Из за слияния рукожопых @rt_ural с жопорукими @Tele2Russia второй день не могу заплатить за телефон.Ушел в минус, отключили интернет.",,,,-1,,,
1281,616168267443510000,1435740937,"@Beeline_RUS да. Пишет аб. плата за тариф Все за 400. Но как, пардон, могло быть списание с уходом в минус, если на счету не было денег?",-1,,,,,,
1282,616179191113990000,1435743541,"@Beeline_RUS номер обращения 161446060. Ранее с ним таких проблем не было, когда он стоял по другому адресу. Но вот я переехала и вот они.",-1,,,,,,
1283,616179238912320000,1435743553,"Мне не хватает зла, как #МТС Качества связи и мобильного интернета!",,-1,,,,,
1284,616190613084600000,1435746265,Ловлю и меряю интернет от @BelgBeeline. Ловлю и меряю. А он быстрый такой. Мчит как олень. http://t.co/59cQzYSyoD,1,,,,,,
1285,616199190796960000,1435748310,"@rt_sup, я уже выяснил причину: дело в том, что красноярский DNS «Ростелекома» разрешает имя http://t.co/POC6MyDXVE в IP-адрес 127.0.0.1.",,,,,0,,
1286,616199988188560000,1435748500,@_Beeline_kz Уже 3 часа не могу до вас дозвониться. 87082429599 позвоните уже. 87273500035 этот номер вообще работает?,-1,,,,,,
1287,616202727190840000,1435749153,"@Andrek2000  =&gt; опять не сменится, то будем разбираться. #билайн",0,,,,,,
1288,616203031420510000,1435749225,"@Beeline_RUS деньги были списаны за услугу, которой не было бы в случае корректной работы вашей системы.",-1,,,,,,
1289,616206696495600000,1435750099,http://t.co/W5Y2MIvMtn МТС ввел платные звонки в справочную без очереди,,0,,,,,
1290,616217247535760000,1435752615,RT @cufogilozyfa: В Якутии возбуждено дело в отношении ОАО «Ростелеком»,,,,,-1,,
1291,616220881749180000,1435753481,@MegaFonHelp #мегафон при этом вы поднимаете #абонентскую #плату... верните деньги раз не можете наладить #связь .. http://t.co/Gjy3bJRlFc,,,-1,,,,
1292,616226115988910000,1435754729,"@Beeline_RUS написал. А вот скажите еще. Почему личный каб. показывает не все подкл. услуги? Напр. у меня стоит антиаон, а в списке его нет",-1,,,,,,
1293,616228989464650000,1435755414,Tele2 начала работать под собственным брендом в 7 регионах РФ http://t.co/E1ILGLyKHQ,,,,0,,,
1295,616246056792270000,1435759483,"Скидка 10% на смартфоны Lenovo от интернет-магазина ""Билайн""! Код купона: SMARTFON2015Z http://t.co/5dunJXExfJ",0,,,,,,
1296,616246103323880000,1435759494,@Mixeme  Списали деньги но ты не успел поговорить...? - мтс на шаг впереди.,,-1,,,,,
1297,616265998036030000,1435764238,"@Beeline_RUS Здравствуйте! В целом не очень хорошо,  конкретно по адресу: улица Подмосковная, дом 1, в интернет выйти невозможно, (1/3)",-1,,,,,,
1299,616268881355760000,1435764925,RT @whicard5: Докучаевск тоже без МТС https://t.co/nelbxWywco,,-1,,,,,
1300,616275808743760000,1435766577,"И конечно же, #мегафон накрылся. Ничего не открывает,кроме мегафоновских страничек.Дважды уже обратился.Посмотрим, за сколько решат проблему",,,-1,,,,
1301,616279024701190000,1435767344,вы бы хотели работать в МТС? почему?,,0,,,,,
1302,616301488256740000,1435772699,На БиЛайн платежи чет-то не проходят. У кого как?,-1,,,,,,
1303,616307853570220000,1435774217,Как узнать баланс у МТС- Первый (*100# не работает),,-1,,,,,
1304,616310128241940000,1435774759,"Естественно это не для тех кто выезжает из города. Внутри же города в моем случае прием только улучшился. У МТС был только скрип и треск, а",,-1,,,,,
1306,616317348170040000,1435776481,"Из отзывов о беспроводном интернете МТС: Не интернет, а долгое и мучительное вытягивание кота за символ компании.",,-1,,,,,
1307,616320200191920000,1435777161,"@Beeline_RUS При попытке получить пароль от ЛК приходит сообщение ""Контракт не зарегистрирован"". Номеру не меньше 5 лет. Что это значит?",-1,,,,,,
1308,616321470264960000,1435777463,@Beeline_RUS @UselessMouth там интернет от Билайна плохой,-1,,,,,,
1309,616322538860360000,1435777718,"@s_polus я уже когда-то поменял) было теле2, там я даже твиты не мог писать что они гавно)",,,,-1,,,
1310,616325119204550000,1435778333,@Beeline_RUS Печально. А как такое вообще возможно? И нельзя ли обойтись без визитов?,-1,,,,,,
1311,616325560638310000,1435778439,«Ростелеком» делает ставку на «Виртуальный офис» от «АйТи» #ЧитайМеняАяТебя,,,,,0,,
1312,616328200235420000,1435779068,"ФАС возбудила дело против МТС после жалобы Yota

МТС обвиняется в распространении недостоверн http://t.co/Q1wqCNDMET http://t.co/pAppXW2QTG",,-1,,,,,
1313,616328959958100000,1435779249,@empty_castles и мтс тоже сообщения отправлять не хочет............,,-1,,,,,
1314,616345393710920000,1435783167,"@kocizum даж не посмотрела)) пофиг, у меня билайн по России безлимитный))",1,,,,,,
1315,616357811203800000,1435786128,@Beeline_RUS ясно. Ничего не изменно.,0,,,,,,
1316,616359559645520000,1435786545,"Так то прикольно, но подробностей мало :)
&lt;s&gt;Да и Билайном можно было не ограничиваться&lt;/s&gt; я пошутил :)
&lt;sub&gt;пиу пиу&lt;/sub&gt;",0,,,,,,
1318,616368581199200000,1435788695,"@Beeline_RUS все сессии неудачные, ни разу ни одна страница не открылась.",-1,,,,,,
1319,616370113185510000,1435789061,"Нет большего издевательства, чем интернет от МТС. Отвратительно. Горите в аду.",,-1,,,,,
1322,616422992109810000,1435801668,Почему в Билайне не работает ICQ (если использовать мобилу как модем),-1,,,,,,
1323,616452086549640000,1435808605,"не вижу причин, кроме политических, к покупке теле2 любому из большой тройки.
Вариант — другой европейский оператор решит выйти на российс",,,,0,,,
1325,616460185842910000,1435810536,"Точааан, в Москве же не ловит Теле2",,,,-1,,,
1326,616464422664540000,1435811546,Последние 2 дня жутко лагает нет от @Beeline_rus для @blackberryrus,-1,,,,,,
1327,616470864536580000,1435813082,"@stasbedritsky, уточните,пожалуйста,тариф,на который вы хотите перейти и способ,который вы использовали при попытке его сменить. ^КЧ #МТС",,0,,,,,
1328,616471789904990000,1435813302,"#AppleMusic конечно здорово, но иногда 3G от МТС пропадает(( особенно в пробках. И тишина...",,-1,,,,,
1329,616478181822980000,1435814826,"3 года в этой квартире у меня был интернет от дом.ру, потом знакомый чувачок из МТС переключил меня на их инет. И вот 2 недели одни проблемы",,-1,,,,,
1330,616485064688280000,1435816467,"Есть подозрение, что на корп билайновские телефоны сотрудников это может не распространяться.
У меня схожая ситуация. Многие жалуются на к",-1,,,,,,
1332,616505191358200000,1435821266,"по мне, это уже второй черный пиар от мтс,
первым стала эта отвратительная реклама с танцами, длинной в вечность… досихпор воротит от нее.",,-1,,,,,
1333,616509992804290000,1435822411,"RT @whicard5: #Докучаевск МТС не подает признаков жизни. Вчера вечером еще как-то удавалось дозвониться, сегодня с утра снова в отключке.",,-1,,,,,
1334,616514149015780000,1435823402,"@FerferovaAlina @blin__ok тариф чёрный у меня, 95 руб и вообще не парюсь. Баланса нет, а на теле2 звонишь сколько хочешь)",,,,1,,,
1335,616516338455050000,1435823924,"@megafonru время изменили, раньше было до 7:59, почему тогда не поменяли период действия ночного трафика с 00:00? http://t.co/yIMwQEjsnp",,,-1,,,,
1336,616518056160930000,1435824333,"@Beeline_RUS я правильно понял, что входящие вызовы идут не из пакета минут, а по умолчанию бесплатны?",0,,,,,,
1337,616527824762050000,1435826662,"оказывается с постоплатным тарифом Билайна я нее могу снять деньги себе на счет. Что ж, тогда пусть там и остается, 1000р халявная.",0,,,,,,
1338,616530495812280000,1435827299,"@MegaFonHelp Перехал из Казани в Москву, возможно ли с номером поменять регион? Роуминг не вариант…",,,0,,,,
1339,616534132508600000,1435828166,"@Beeline_RUS и в чем суть изменений? Теперь мой тариф архивный, условия с 1 июля неизвестны. В ЛК пакеты трафика не отображаются",-1,,,,,,
1340,616545661673190000,1435830915,"Кто меня только не поздравил, и все браузеры, и все бренды косметики, и МТС, и Спортмастер, и Лингвалео, и... http://t.co/APTy50dAzJ",,0,,,,,
1341,616553998347320000,1435832902,"Абоненты @ETK_ru не хотят перемен. Может быть, и правильно: от некогда шведской @Tele2Russia одно название осталось. http://t.co/1Gsyzm7IDQ",,,,-1,,,
1342,616554876961730000,1435833112,"Ну ""круто"".Словила бан в @instagram из-за того,что уже больше недели невозможно получить смс на @Beeline_RUS и использовала сервис для смс((",-1,,,,,,
1343,616559266443490000,1435834158,@dvshxnkv работник сотового салона что делать если мтс не берут трубу когда я звоню с мобилы ???,,-1,,,,,
1346,616575954647930000,1435838137,"@e_vildanova я на Билайне, мне нравится то, что я с мобильного приложения всем управляю сам, в офис не хожу.",1,,,,,,
1347,616576926233300000,1435838369,"Внёс свою лепту по случаю запуска 31 июля Tele2 в Красноярском крае. ;)
""Связь миллионам, а не миллионерам"" -... http://t.co/HGobmwfZjD",,,,0,,,
1348,616587701081540000,1435840938,"В эту субботу вместе с коллегам из Ассоциации Менеджеров, Нестле, МТС, ABBYY, Планета.ру, проводим первый в... http://t.co/XXFyPM7EyE",,0,,,,,
1349,616589048866590000,1435841259,Вообще развитие #HSPA и #LTE у оператора #TELE2 идет крайне неохотно. Покрытие только в избранных городах которых не так уж и много.,,,,-1,,,
1350,616589541764400000,1435841377,@Beeline_RUS инет подключен 2 недели назад от МГТС. напоминаю - вы пытались там чета решить. я не против 2х провайдеров в одной квартире.,0,,,,,,
1351,616593422074410000,1435842302,"Заглянул на чёрный сайт #Теле2. Гуано какое. Тарифы не разберёшь, раньше в УУ можно было по тому же тарифу звонить теперь хрен. #поравалить",,,,-1,,,
1352,616598115127320000,1435843421,"Акции РФ без существенной динамики, Ростелеком слабее рынка...",,,,,-1,,
1353,616607898177810000,1435845753,"@Rostelecom_News @rus_fas  картинка в этой рекламе вводит потребителей в заблуждение, т.к. не отражает все особенности пользования ""опцией"".",,,,,-1,,
1355,616645691784470000,1435854764,В папиной деревне мегафон не работает жеее....нееет ;(,,,-1,,,,
1356,616646903611130000,1435855053,"Дорогие родители! У нас, к сожалению, большие проблемы со связью: Билайн сегодня совершенно не хочет работать:(",-1,,,,,,
1357,616646994891810000,1435855074,"RT @lawercme: @Beeline_RUS после перехода на Билайн не приходят смс от Google, Evernote",-1,,,,,,
1358,616653241774930000,1435856564,"@Beeline_RUS номер не знаю, сейчас упомяну вас в нем.",0,,,,,,
1359,616654944515540000,1435856970,"RT @izvestiyaKPSS: Бывший руководитель #MTS #МТС, если я не ошибаюсь? https://t.co/zibvwFo75z",,0,,,,,
1361,616692723609900000,1435865977,"RT @LuhanskJunta: Луганск. На востоке МТС появился спустя почти 2 недели, дозвониться можно) http://t.co/HJGXHwKA2B",,1,,,,,
1362,616693723976460000,1435866216,Скоростной интернет от @ru_mts http://t.co/stt3sCTjiv,,0,,,,,
1363,616706935484580000,1435869365,"@ru_mts не работает домашний интернет. До call-центра вашего дозвониться, -это что то из ряда фантастики.Написала вам здесь в личку.",,-1,,,,,
1364,616723540000310000,1435873324,RT @skotnikov_vadim: http://t.co/W5Y2MIvMtn МТС ввел платные звонки в справочную без очереди,,0,,,,,
1365,616723752261390000,1435873375,@megafonru Новую кормушку нашли? Перпетум-мобиле придумали? С какого бодуна списываете деньги за не оказанные услуги? http://t.co/OJQy1lMGjT,,,-1,,,,
1366,616740481947570000,1435877364,"Я не ведусь на парней с машиной, я ведусь на парней с МТС.",,1,,,,,
1367,616743609413560000,1435878109,"RT @Oksana_meloch: Уважаемый Ростелеком, ВЫ НЕ ХОТИТЕ ВОЗОБНОВИТЬ РАБОТУ ИНТЕРНЕТА?!",,,,,-1,,
1372,616763798133810000,1435882923,"RT @ningzalo89: Официальный срок действия предложения от ОАО ""Мобильные ТелеСистемы"" (МТС) по приему на льготных условиях бывших абонентов …",,0,,,,,
1373,616773622196260000,1435885265,ФАС возбудила дело в отношении МТС,,-1,,,,,
1374,616774307465800000,1435885428,К интернету от МТС хочется приложить подорожник.,,-1,,,,,
1375,616780526951790000,1435886911,"вчера позвонили из билайна и девушка легко и непринужденно заставила меня купить опцию ""хайвей"" на 1 гб, которая мне по сути не нужна",-1,,,,,,
1376,616782250525520000,1435887322,#Скачать бесплатно игры для мегафон логин 2 через пк без регистрации,,,0,,,,
1377,616798930949570000,1435891299,"@Tele2Russia на сайте нигде об этом не говорится явно, вот я о чём.",,,,-1,,,
1378,616801223564500000,1435891845,"Теле2 урезал мне интернет на телефоне до 200 мб. Без объявления войны, разумеется. Нелюди.",,,,-1,,,
1379,616809000722670000,1435893700,Life и МТС завтра в ДНР будут работать с перебоями http://t.co/RoXMy6YWmB,,-1,,,,,
1380,616813445154010000,1435894759,#Луганск На востоке МТС появился спустя почти 2 недели...,,0,,,,,
1381,616814814908780000,1435895086,"@Beeline_RUS только на звонки?
Как долго будет действовать тариф, пока меня добровольно-принудительно не переведут на другой?",-1,,,,,,
1383,616823763716330000,1435897219,RT @elvira_hanyko: ФАС возбудила дело против МТС за рекламу отмены роуминга,,-1,,,,,
1384,616837331757240000,1435900454,RT @ASchezhin: http://t.co/kBSOfmF5O7 МТС ввел платные звонки в справочную без очереди,,0,,,,,
1386,616838936191720000,1435900837,"Хорошие новости от @Tele2Russia:

http://t.co/p8iAxMECcx http://t.co/XNMScnaaKB",,,,1,,,
1387,616841744605430000,1435901506,"@Beeline_RUS Проверял, проверял, да что-то все никак не работает. С каждым годом к сожалению все хуже и хуже в Московском регионе.",-1,,,,,,
1388,616852990830480000,1435904188,"@Beeline_Omsk можно продлить скорость, если трафик еще не закончился?",0,,,,,,
1389,616859528592630000,1435905746,"RT @Tele2KZ: Дети 90-х  - последнее поколение, чьи детские фото не были сделаны с помощью телефонов.",,,,0,,,
1390,616861284097780000,1435906165,"Никак не могу скачать музыку на мобильник с компа.,оператор билайн?",-1,,,,,,
1392,616873423160090000,1435909059,Пришел отчет за месяц от мтс. Я потратил лишних только 6 руб))) итого 186 рублей в месяц! (180 руб это БИТ) #ВотОнБюджетныйВариант,,1,,,,,
1394,616880073703100000,1435910645,"Желаю, чтобы с@кс у сотрудников ""Билайн"" был такой же, как интернет...! Сначала долго не заходит... А.. http://t.co/zz9c9XEpu9",-1,,,,,,
1396,616881937190420000,1435911089,"@ru_mts связь пропадает, интернет дорогой, у ритейлеров не обслуживается, куча мусора по смс, дебильные подписки по умолчанию",,-1,,,,,
1397,616885643214500000,1435911973,#Tele2 запустил в Краснодаре 3G. О повышении качества голосовой связи речи пока не идёт: оно традиционно ниже плинтуса.,,,,-1,,,
1398,616886344716030000,1435912140,@MegaFonHelp на все обращения одни отписки. А отчет даете без начала и конца-убожество какое-то а не отчет.каждые 2 сек списываете по 1 мб.,,,-1,,,,
1399,616889320130130000,1435912849,"После увольнения @yellowblue_bus  с меги, до нее невозможно дозвонится. Билайн не поднимает, а мега отключена :( #печаль",-1,,,,,,
1400,616892696708410000,1435913654,RT @typodar: #Tele2 запустил в Краснодаре 3G. О повышении качества голосовой связи речи пока не идёт: оно традиционно ниже плинтуса.,,,,-1,,,
1401,616894701392760000,1435914132,"@DystopianBy с мобильного интернета от мтс на нее нет доступа, а с общажного пускает",,-1,,,,,
1403,616896973988320000,1435914674,#Игровые автоматы играть пополнить с мобильного теле 2,,,,0,,,
1404,616906458236630000,1435916935,@ru_mts все сообщения с момента подключения от МТС только об услугах БИТ и СуперБИТ,,0,,,,,
1405,616914016456330000,1435918737,"RT @Prohorovamsk: Спасибо, МТС, я даже не рассчитывал на такую доброту. http://t.co/fboH9KlNjP",,1,,,,,
1406,616946816425310000,1435926558,RT @charlesutelahop: #Игровые автоматы играть пополнить с мобильного теле 2,,,,0,,,
1407,616951843260860000,1435927756,"Это публичная информация. По крайней мере, когда Сибирьтелеком не был в составе Ростелекома, провайдер предоставлял этот же плеер с плейлис",,,,,0,,
1408,616953165041300000,1435928071,@SvetlanaNapso рекомендуем проверить версию тарифа *111*59# в зависимости от версии могут отличаться условия ^РЧ #МТС,,0,,,,,
1410,616962283407860000,1435930245,"RT @Tele2Russia: Около 500.000 человек в 5 регионах, где в мае-июне появилась сеть Tele2, проголосовали за нас: http://t.co/pAWuk5sZnl http…",,,,1,,,
1411,616967783897790000,1435931557,"@Fyodorrrrr Utel формально уже Tele2, хотя реально процесс интеграции еще не закончен",,,,0,,,
1412,616976751500130000,1435933695,@Beeline_RUS даже в первый день приобретения интернет был ужасным,-1,,,,,,
1413,616977993886520000,1435933991,"@Sqadroz короче хуйпойми, то по Wi-Fi работал с мобильного WIN | MTS RUS не работал, теперь наоборот",,-1,,,,,
1414,616985847011750000,1435935863,«Ростелеком» отказался от российской техники в пользу импортной,,,,,0,,
1415,616987247947050000,1435936197,"-купите безлиимит. пакет МТС,работает даже без связи,звоните в любом месте
-втираете какую-то дичь
- бизлимит. интернет и звонки 0грн
- ...",,-1,,,,,
1416,616993696135930000,1435937735,"@MegaFonHelp Да я и без вас уже разобралась.Вы просто преднамеренно продаёте несчастным эскимосам трубу от патефона,которого у них нет.",,,-1,,,,
1417,617018605545330000,1435943673,"@ru_mts подключён интернет за 200 руб/мес, могу ли я им пользоваться в краснодарском крае (т.е. не в своём регионе) на этих же условиях?",,0,,,,,
1418,617021456061490000,1435944353,"Мегафон сказал, что будущее зависит от меня. Кока-кола обещала, что все будет хорошо. Газпром утверждает, что мечты сбываются! Tеfаl думает",,,0,,,,
1419,617022986470720000,1435944718,"Надо уходить от @Beeline_RUS, с таким бл…дским отношением рубля-то жалко, а не нынешних 2,5к в месяц.",-1,,,,,,
1420,617033408808660000,1435947203,"@Beeline_RUS вообще нет. По всем другим, не в курсе. Я проездом был сегодня в Ставрополе.",0,,,,,,
1421,617034778047580000,1435947529,"Опять #Мегафон #МегафонМосква на пути Масква-Раменское не даёт 3G. Сразу на вдуй устройствах, и сброс сети не помогает. За что я плачУ?!!!",,,-1,,,,
1422,617034820208710000,1435947539,RT @Loaopuecoyeja: Клиенты «Билайн» Бизнес первыми в России смогут приобрести новую модель SIP-DECT телефона от Panasonic,0,,,,,,
1423,617079380125330000,1435958163,"@ru_mts gps скачет как хочет, в любой момент может пойти в любую сторону. У других операторов такого нет",,-1,,,,,
1425,617084762247820000,1435959446,"Рельно напрягает 10-дневное отсутствие МТС,и вебмани и приватовская карта привязана к номеру МТС, мои инетные бугага-заработки ушли в отпуск",,-1,,,,,
1427,617139401039220000,1435972473,@Beeline_RUS @indigo_ilya привет вам из Беларуси. Не фильтруйте наш трафик :),0,,,,,,
1428,617143074419010000,1435973349,"""Прекрасное"" предложение от #megafon – тариф ""Вокруг света"". Свет только мал оказался. :-/",,,-1,,,,
1429,617145189543620000,1435973853,"@polyrein, уточните, пожалуйста, у вас трудности при использовании услуг от МТС? ^ЕМ #МТС",,0,,,,,
1430,617154038342250000,1435975963,"@Beeline_RUS  А на что есть?)
А знаете почему не пользуюсь?)",0,,,,,,
1431,617154768851610000,1435976137,"@Beeline_RUS Потому что этот телефон идеален для отслеживания передвижения, прослушивании и тд.
А это не есть хорошо.",0,,,,,,
1434,617157178584080000,1435976712,"Похоже придется-таки наведаться в офис МТС, и порасспрашивать их о моих договорах, симках и счетах (коих даже не вспомню сколько за 7 лет н",,0,,,,,
1435,617157957659320000,1435976898,@sidrussia @ru_mts в сегодняшнем мире wi-fi и whatsapp вообще не актуально.,,0,,,,,
1436,617158392021430000,1435977001,@konda_kun ну все от оператора зависит часто. У нас тут мегафон тож неплохо ловит. А вот у yota вообще сети нет нигде,,,1,,,,
1438,617160222315050000,1435977437,"@Beeline_RUS Я тут подумал. У меня осталась коробка от айфона, могу Вам её подарить))) Не желаете?)))",0,,,,,,
1442,617188521011480000,1435984184,"@ru_mts спасибо от меня лично и от аmina63942,neoantares666,в данный момент всё в норме.",,1,,,,,
