id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
5083,409506500579966976,1386468932,"http://t.co/9uz1ghrpLl скачать программу для модема билайн интернет
 http://t.co/9uz1ghrpLl",0,,,,,,
5084,409508085125087233,1386469310,"Сижу, продаю билайн. Подходит человек, лет 50 с лишним. Говорит — до меня никто дозвониться не может. Я говорю — какой но",0,,,,,,
5085,409508131744796673,1386469321,"http://t.co/iouaZA9ogP билайн интернет дома скачать
 http://t.co/iouaZA9ogP",0,,,,,,
5086,409511219045752832,1386470057,игры для андроид билайн м2 бесплатно http://t.co/BehLmNGrB9,0,,,,,,
5087,409513418131922945,1386470581,http://t.co/ReLxFkMwZt Установочные для билайн интернет дома http://t.co/NTWNbLNqFF,0,,,,,,
5088,409544874145624064,1386478081,"RT @xacolehesyj: Сижу, продаю билайн. Подходит человек, лет 50 с лишним. Говорит — до меня никто дозвониться не может. Я говорю — какой но",0,,,,,,
5089,409545916526632960,1386478330,"RT @Katya_Styles21: Гарри рекламирует билайн

#mtvstars One Direction",0,,,,,,
5090,409553666270834689,1386480177,"@Beeline_RUS да что у Вас за домашний интернет???? В Краснодаре уже третий день работает с перебоями, так ещё и в 10 раз медленнее!!!",-1,,,,,,
5091,409553916058431488,1386480237,"http://t.co/OQ3Wl6Bo2P программы для модема билайн скачать для взлома
 http://t.co/OQ3Wl6Bo2P",0,,,,,,
5092,409556175710343168,1386480776,@He_macho платишь разом 9 тыс и в течении года тебе ежемесячно дают 10 гб. Подробнее в Beeline центрах http://t.co/NCRkzeOo2A,0,,,,,,
5093,409568553122410496,1386483727,кокому региону принадлежат номера билайна начинающиеся +7961,0,,,,,,
5094,409579250178478080,1386486277,"@fuckingsun Добрый день! Не совсем понятен Ваш вопрос,если требуется наша помощь,просим сообщить подробнее. Спасибо! #билайн",0,,,,,,
5095,409581666173485056,1386486853,"самое интересное что симка показывает что Билайн KZ, и сколько денег на щиту...
...но не звонит и не пишет(((
...на счету кстати 430Теньге))",0,,,,,,
5096,409585684576763904,1386487811,http://t.co/E7MIVgM1tr iPhone 5S и 5C смогут работать в билайновской LTE-сети,1,,,,,,
5097,409590107960643584,1386488866,#еда билайн оптимальный http://t.co/xaEGrd54zC,0,,,,,,
5098,409592025726464000,1386489323,"невозможное возможно
ахзахваз
димочка билайн
#mtvstars 30 Seconds To Mars",0,,,,,,
5099,409608542396895232,1386493261,Кто знает как перейти с билайна на мтс? Куда нужно идти?,-1,1,,,,,
5100,409612270327853056,1386494150,"RT @dadujuxibax: Заезжал сегодня на старое место работы — колл центр билайна, где честно отработал на втором курсе целый год в должности о",0,,,,,,
5101,409615759401160704,1386494981,билайн все включено мир http://t.co/W9BJ3YSc6r,0,,,,,,
5102,409618068781162496,1386495532,"Теперь услуга Чат у операторов Мегафон, Билайн и МТС совместна и бесплатна до 1 июля 2009",1,1,1,,,,
5103,409618510113800192,1386495637,интернет билайн ростов http://t.co/I9Tg95hRtk,0,,,,,,
5104,409620816855597056,1386496187,@Beeline_RUS @sshadri но А1533 тоже поддерживает band 20,0,,,,,,
5105,409624558782918656,1386497079,"RT @TWERK_DEMI: билайн
живи на яркой стороне
#mtvstars One Direction http://t.co/aV7WS7uhxi",0,,,,,,
5106,409627583207444480,1386497801,#Скачать билайн коннект бесплатно http://t.co/crkCTZamHb,0,,,,,,
5107,409631804774440960,1386498807,@Ilya_Denisov билайн меня бесит(((((( музыку не могу послушать норм на тлф и еще люди на Спартак гонят... Поубивала бы нахрен,-1,,,,,,
5108,409633818006814721,1386499287,"За билайном надо следить, как за крысой в клетке. На ходу подмётки режет! Чуть зазеваешься — уберёт тариф в архив и задер",-1,,,,,,
5109,409640320377184256,1386500837,"@rozin_im Если Вы отправите нам номер тел. и ссылку на твит на pomogite@beeline.ru,мы сможем проверить и устранить возникшие ограничения",0,,,,,,
5110,409640496579891200,1386500879,билайн интернет на сутки http://t.co/yjJJZJ2tYa,0,,,,,,
5111,409642275543990273,1386501303,У оператора «Билайн» возникли проблемы с LTE SIM-картами,-1,,,,,,
5112,409642816927977472,1386501433,Опять в корбинобилайновском джаббере куча каких-то контактов.,0,,,,,,
5113,409643280565940224,1386501543,ошибка 868 билайн http://t.co/zJMInavXQ2,0,,,,,,
5114,409649877304352768,1386503116,#ruseo http://t.co/9gbz4DGf65 билайн подключает платные услуги,0,,,,,,
5115,409653461266214912,1386503970,RT @musasolak: #скачать обновление для модема билайн http://t.co/ke31PkCN0v,0,,,,,,
5116,409742342426730497,1386525161,@Beeline_RUS как возможное решение – переадресация смс на лондонский номер. Такое возможно?,0,,,,,,
5117,409759064051433472,1386529148,Наконец-то сменила этот идиотский Билайн,-1,,,,,,
5118,409763031938134016,1386530094,"@luther_selecta Мы указали те модели, по которым проводилось тестирование, и в которых гарантирована работа сети 4G Beeline. #билайн",0,,,,,,
5119,409768852206006272,1386531482,http://t.co/mu5bteOC2g н билайн,0,,,,,,
5120,409774916175556608,1386532927,Почему я вижу позитивные сдвиги в развитии Билайн и негативные в развитии МегаФона: На днях в одном из закрыты... http://t.co/aucVldB00A,1,,-1,,,,
5121,409776054438346752,1386533199,#пушистый http://t.co/jymCGIBLHv настроить роутер dir 300 билайн,0,,,,,,
5122,409780595787825152,1386534282,Тупит твиттер или телефон или прога или с огромной вероятностью @beeline_uz ?,-1,,,,,,
5123,409826319758020608,1386545183,"сегодня с утра был вынужден сменить оператора.. билайновская симка ацки заглючила — не принимала правильный pin, после 3-",-1,,,,,,
5124,409827506477211648,1386545466,#прошивка билайн м2 скачать http://t.co/pvZrx7JN2h,0,,,,,,
5125,409834087486992384,1386547035,#драйвера билайн модем скачать http://t.co/djLyZg1kRY,0,,,,,,
5126,409834659585880064,1386547171,RT @Planokurnapi: Бывшая жена Сечина стала совладельцем подрядчика «Вымпелкома» и МТС,0,0,,,,,
5127,409835533431349249,1386547380,http://t.co/cC8Pl3XbW5 билайн мурманск кредит,0,,,,,,
5128,409836277069271041,1386547557,хм ))) хоть что то хорошее в этом дистре. Смог настроить интернет через тедефон и этот гребанный билайн модем )))),-1,,,,,,
5129,409841336024461312,1386548763,портал билайн http://t.co/10bEOm7Xdg,0,,,,,,
5130,409843861884661760,1386549365,#пополнения баланса программа для билайн http://t.co/TU8Qa8MHSg,0,,,,,,
5131,409847735370919936,1386550289,"С 1 декабря 2010 года по 31 января 2011 года ""Билайн"" ввел ""льготный тариф"" на международный GPRS — 28 рублей за 80 килоб",1,,,,,,
5132,409850964875956224,1386551059,«Билайн» ввел a-la-carte «в твоих интересах» http://t.co/O1bSA8davb,1,,,,,,
5133,409862057253937152,1386553703,"RT @sugujosezem: Билайн - тариф первый детский ""пусть ваш ребёнок Не пиздит вам что у него минус"" http://t.co/LvAzsNLGfu",0,,,,,,
5134,409862254042288128,1386553750,"Сидит зам и возмущается: ""Эти чортовы билайновцы!!! Звоню им вчера, спрашиваю, чего мол у меня в пакете телевизора нет ка",-1,,,,,,
5135,409863515797995520,1386554051,"RT @lydahifadeto: сегодня с утра был вынужден сменить оператора.. билайновская симка ацки заглючила — не принимала правильный pin, после 3-",-1,,,,,,
5136,409891231679123456,1386560659,Билайновцы свой спам кинули в почтовый ящик. Кому они нах нужны — у меня инет в 2 раза дешевле и качественнее.,-1,,,,,,
5137,409901266618556416,1386563052,@Beeline_RUS Доброго утра! Как можно узнать дистанционно о наличии конкретных моделей iPhone 5s в офисах Билайн. Везде дефицит!,0,,,,,,
5138,409902880356061184,1386563436,"Помогать легко!!! / https://t.co/do8vpnNXzt / Услуга предоставляется абонентам Билайн,.. http://t.co/yr1J93NZcU",0,,,,,,
5139,409903462038900736,1386563575,"RT @AlexKKas: @gudkovd Мтс дерьмо это да, но оно еще жуликоватое и дорогое, и, еще, Билайн и Мегафон тоже дерьмо. И Водафон, особенно в гор…",-1,-1,-1,,,,
5140,409905630703800321,1386564092,"RT @fopajizys: ой, я чего это я разбежался? у меня же билайновский модем ZTE MF170, зачем мне ОС без интернетов?",0,,,,,,
5141,409917904302653440,1386567019,"RT @TWERK_DEMI: - Мам,теперь я перехожу на билайн
- Хорошо,но почему именно на билайн?
- Да так,просто один знакомый посоветовал http://t.c…",1,,,,,,
5142,409928482735816704,1386569541,"Билайн надоел, пойду продамся Мегафону. Какой тариф посоветуете?",-1,,1,,,,
5143,409929152792641536,1386569700,0010010104 решите вопрос с интернетом уже второй день не работает!!!!!!  +7 727 2654557 Братишка ответит. @_Beeline_kz  СРОЧНО,-1,,,,,,
5144,409931857258901504,1386570345,"@eldarmurtazin мегафон урал тоже предлагает платную поддержку, как и билайн. 3 рубля минута http://t.co/493iPHiiPB",0,,0,,,,
5145,409935244758745091,1386571153,"@Jully_Judy Добрый день!Пожалуйста, отправьте нам на pomogite@beeline.ru Ваш номер и ссылку на твит. Это позволит нам найти и устранить =&gt;",0,,,,,,
5146,409935972009115648,1386571326,"@VDmukh Виктор,здравствуйте!Мы очень рады, что ситуация нормализована.Примите,пожалуйста,наши извинения. #билайн",0,,,,,,
5147,409940156935045120,1386572324,А училка ходит в шарфике от билайна,0,,,,,,
5148,409942173023367168,1386572805,"@legacy571 Здравствуйте!На данный момент сеть LTE в Екатеринбурге не представлена.Следите,пожалуйста,за новостями на нашем сайте. #билайн",0,,,,,,
5149,409947586750332928,1386574095,Когда там можно менять компанию и номер оставлять свой?  К черту этот #Билайн сил моих нет,-1,,,,,,
5150,409964965584732160,1386578239,@Beeline_RUS с номера 2014 перестанут приходить?,0,,,,,,
5151,409965019225653248,1386578252,Заповедник Вымпелком #Видео http://t.co/kfW3K1MOd7 #Новости #Сочи #SochiTheBest,0,,,,,,
5152,409967667328450560,1386578883,"@BarbosuBarbosu =&gt;дополнительная информация, а именно Ваш логин.Укажите его,пожалуйста. #билайн",0,,,,,,
5153,409969555641876480,1386579333,@OccorisRT Мы обязательно направим Ваше предложение в соответствующее подразделение Компании.Оно будет учтено. #билайн,0,,,,,,
5154,409975535926648832,1386580759,"@st4rh0rse Здравствуйте! Уточните, пожалуйста, какие именно проблемы возникают? Сейчас какие-либо ограничения наблюдаются? #билайн",0,,,,,,
5155,409976394706198528,1386580964,"@carrshmallow Примите,пожалуйста,наши извинения.Вы можете обратиться к нам в период возникновения ограничений,мы будем рады помочь.#билайн",0,,,,,,
5156,409978111069933568,1386581373,"@akhmeta добрый день! Мы продолжаем развивать покрытие сети 4G, актуальная информация о покрытии здесь http://t.co/0W5KWGuWTR. #билайн",0,,,,,,
5157,409978908826947584,1386581563,"@Beeline_RUS Интернет очень странно работает. Я недели 2 назад писал, но как то руки на  не дошли отправить письмо на почту.",-1,,,,,,
5158,409979016670875648,1386581589,@Beeline_RUS спасибо,0,,,,,,
5159,409979246497386496,1386581644,@Maksik1980 =&gt;причину неполадок на Вашем номере. #билайн,0,,,,,,
5160,409981127743774720,1386582092,"@Beeline_RUS есть провалы связи на трассе М5 (Москва-Коломна на ""скоростных"" участках)",0,,,,,,
5161,409983527313104896,1386582664,тарифы билайн ростов http://t.co/AopTDDRD8q,0,,,,,,
5162,409984588644368384,1386582917,"если в гугле вписать одного из операторов ""билайн/мтс/мегафон"" и затем ""во..."" автодополнение срабатывает абсолютно у все",0,0,0,,,,
5163,409984585556963329,1386582917,"@twKingart Артур, пож-та, пришлите Ваш номер и описание возникающих ограничений на pomogite@beeline.ru, поведем проверку. #билайн",0,,,,,,
5164,409988638009589760,1386583883,"@kivacihahub Здравствуйте! Могли бы Вы уточнить, чем вызвано Ваше решение сменить оператора? #билайн",0,,,,,,
5165,409989270837805056,1386584034,"@AbramovaKaryy Здравствуйте! Уточните, пожалуйста, какие сложности возникли при использовании наших услуг? #билайн",0,,,,,,
5166,409997089028853760,1386585898,http://t.co/MP1IYzpGFR оформить кредитную карту билайн онлайн http://t.co/9hsB6g8Akr,0,,,,,,
5167,409997760671133696,1386586058,@rorder =&gt;сделать совершив звонок по бесплатному номеру 0858. #билайн,0,,,,,,
5168,409998380233142272,1386586205,@_Beeline_kz условие для freestyle остается при пополнении не менее 1890 на 30 дней?,0,,,,,,
5169,410002379300290561,1386587159,http://t.co/psdbYnssb9 кредитные карты билайн онлайн заявка оформить http://t.co/PvM5pbKujg,0,,,,,,
5170,410003213497036800,1386587358,http://t.co/18pcHZzzVN кредитная карта билайн оформить http://t.co/csmZNvMs3Q,0,,,,,,
5171,410008889262739456,1386588711,"@wolflingsu =&gt;«Билайн», получить SIM-карту с временным номером «Билайн», на которую впоследствии будет перенесен Ваш текущий номер. #билайн",0,,,,,,
5172,410012495537905665,1386589571,"@Beeline_RUS тогда еще вопрос. Если отправитель буквенный, его также можно отправлять на 1888?",0,,,,,,
5173,410016555901009920,1386590539,"@Beeline_RUS сегодня интернет вернулся, но ночью не было и просил оплаты, логин 0895360587",0,,,,,,
5174,410016758481682432,1386590587,@Beeline_RUS @avpopovskiy а просто переслать вам спам на номер 1888 можно?,0,,,,,,
5175,410022852075986944,1386592040,"RT @netehumyneso: СТОЛЬКО НОВОГО И ИНТЕРЕСНОГО МОЖНО БЫЛО НАПИСАТЬ В ТВИТТЕР, но билайн решил, что 62 рубля меньше нуля и все на этом",-1,,,,,,
5176,410024761222504448,1386592495,RT @shahvv: Билайн работает всё хуже и хуже. Я буду скоро в Мегафоне.,-1,,1,,,,
5177,410028658581987328,1386593424,"@_abloud Билайн реально вылезает из спячки, чувствуется некий подъем у них. Интересно будет наблюдать за развитием событий.",1,,,,,,
5178,410031040439132160,1386593992,@carrshmallow Для исправления нам потребуется Ваш номер и ссылка на твит. Данные Вы можете отправить нам на pomogite@beeline.ru. =&gt;,0,,,,,,
5179,410040338330308609,1386596209,"@Shekhvatov1 Константин, мы рады, что смогли помочь. Надеемся,  что скорость теперь всегда будет такой. #билайн",0,,,,,,
5180,410040749430800384,1386596307,"@TihonovaGelya_ Здравствуйте! Пож-та, пришлите Ваш номер и ссылку на твит на pomogite@beeline.ru, проверим причину ограничений. #билайн",0,,,,,,
5181,410043670080282624,1386597003,@derejor @tatogoogl @Beeline_RUS нахер мне услуги которые я не заеазывал,-1,,,,,,
6057,417733627515244545,1388430432,"@Alena15k ,это только с Билайна так можно?",0,,,,,,
5182,410044752156180480,1386597261,"@Beeline_RUS это я знаю, но в таком случае просто не работает собственно сам интернет. Настройка APN стоит http://t.co/zMBvXlprtE",0,,,,,,
5183,410045059888087040,1386597335,"Заметил, что когда запускаю Билайн Интернет дома, MediaPlayer Classic и Pidgin (это я делаю одновременно практически), то",0,,,,,,
5184,410051507909066752,1386598872,"RT @esacujeqs: сегодняшний случай с мегафоном — это фейк,попробуйте позвонить по любому номеру из списка,да и билайн в списке встречаетс",0,,0,,,,
5185,410054604601053185,1386599610,"@ksaveleva Добрый вечер! После установки данных настроек в настройках появится пункт ""LTE"". #билайн",0,,,,,,
5186,410073110441127937,1386604022,Победители четвертой недели «Мега Акции» от Билайн-Узбекистан /  / 6.12.2013 года прошел 4-ый розыгрыш 7 миллионо.. http://t.co/AxaTlMzOBk,0,,,,,,
5187,410081049889087488,1386605915,@Beeline_RUS а какое содержание смски должно быть?,0,,,,,,
5188,410083713872314368,1386606551,#прошивка 3g модема beeline http://t.co/tJ2xaRLMMl,0,,,,,,
5189,410087460748554240,1386607444,#день доверительный кредит билайн http://t.co/rwVASp1scU,0,,,,,,
5190,410088225043406848,1386607626,"В ленте есть представители Билайн? У меня проблемы со связью, мне звонят, постоянно занято, хотя линия свободна. Это уже больше месяца.",-1,,,,,,
5191,410090745769381889,1386608227,"@myslobodin а вы пользуетесь ""билайновским"" интернетом в дороге?",0,,,,,,
5192,410116720381427712,1386614420,"Вечер, чай, рулетик и конфеты, Беликовна и старушка махинаторша из Билайна. Вот чем запомнился этот вечер",0,,,,,,
5193,410118819403677696,1386614920,"ОЛЕГ ЯКОВЛЕВ песни вместо гудков) Beeline: ""Танцуй закрытыми глазами"" - SMS с текстом 036139 на номер 0770. http://t.co/KBeczl8Kby!",0,,,,,,
5194,410119218164924416,1386615015,"RT @nalbakrinova: #shelterMOUSTACHE #приютМУСТАШ- т.89033244619 (БИЛАЙН),№карты СБЕРБАНКА РОССИИ 5469480010718135 СПАСИБО ЗА ПОМОЩЬ! http:/…",0,,,,,,
5195,410124073319284736,1386616173,"RT @korobkov: Билайн не включает мне 3G. Чтобы писать в твиттер, приходиться просить телефон у прохожих и друзей. Натурально: Есть телефон?…",-1,,,,,,
5196,410125170561794048,1386616435,"@beeline_RUS мы вам платим, а вы интернет отлючили и колл-центр на автоответчик перевели(",-1,,,,,,
5197,410133554312396800,1386618433,http://t.co/3bwtOJUoMn как отключить услуги на билайне голосовое сообщение в формате ммс,0,,,,,,
5198,410135136811089920,1386618811,@Beeline_RUS Спасибо за LTE в Москве. Но недостатки пока есть. За пределами центра ловит не всегда.,1,,,,,,
5199,410275154057777152,1386652193,Вымпелком может продать бизнес по ШПД за $1 млрд,0,,,,,,
5200,410276334070677504,1386652475,"Опять сука проблемы с Билайном были, тупую систему списания денег за интернет сделали",-1,,,,,,
5201,410280523416993792,1386653474,НТК-Билайн блеать! До сих пор разгребаем последствия объединения и миграции. Ппц.,-1,,,,,,
5202,410283516648112128,1386654187,"@kucha_trupoff Здравствуйте! На данный момент услуга не предоставляется. Следите, пожалуйста, за новостями на сайте! #билайн",0,,,,,,
5203,410284933664362496,1386654525,билайн безлимитный тариф смотрите тут  http://t.co/c6m9EeBL8p,0,,,,,,
5204,410295729643855872,1386657099,"Только что звонили из Билайна. Говорят,что у меня дома плохо ловит сеть потому что до 17 этажа тяжело доходить волнам. Боже мой, как смешно.",-1,,,,,,
5205,410300643514261504,1386658271,Часть абонентов «Билайн» осталась без связи на юге России,-1,,,,,,
5206,410300983135461377,1386658352,"Вчера был тренинг по Билайну. Соверешенно тупой и непривычный принцип тарификации, смешные названия, идиотские тарифные п",-1,,,,,,
5207,410302609480630272,1386658739,@LEGIONER99 =&gt; Информация о порядке перехода размещена на нашем сайте: http://t.co/tptRwfEKu5. #билайн,0,,,,,,
5208,410303100105547776,1386658856,"Билайн сегодня говно. Говно, блять, Билайн... #Билайн #Beeline",-1,,,,,,
5209,410305284666429441,1386659377,@hey_superhero ну здрааасть. с билайна то полюбас надо валить,-1,,,,,,
5210,410352181049827328,1386670558,@Beeline_RUS каким образом приходит спам с номера 900? http://t.co/GyoKk2NjId,0,,,,,,
5211,410354544913031168,1386671122,"@osipenkoivan Уточните, пожалуйста, как давно пользуетесь сим-картой? #билайн",0,,,,,,
5212,410355625038585856,1386671379,http://t.co/VJW5yAnje5 оплата билайн через интернет кредитной картой http://t.co/EZDIC2rL39,0,,,,,,
5213,410355875262763008,1386671439,"RT @nogiwirowubu: Тут от «Билайна» пришла СМС – мол, общайтесь теперь с друзьями в три",0,,,,,,
5214,410356673786957824,1386671629,"То есть, Билайн ЗНАЕТ, как отличить СПАМ от нормальных смс, но продолжает его вам присылать, пока вы специальную смс  http://t.co/CvCKazxBap",-1,,,,,,
5215,410361188422127616,1386672706,"@pestryakovsky Подскажите, пожалуйста, ответ на Ваше письмо получали? #билайн",0,,,,,,
5216,410361286891823104,1386672729,@u_kolesnikov Спасибо за уточнение! Информацию передали нашим специалистам. Обязательно свяжемся с Вами! #билайн,0,,,,,,
5217,410363438875947010,1386673242,@MylYury Для корректного переноса номера рекомендуем подавать заявление не ранее 15.01.2014. #билайн,0,,,,,,
5218,410364225911926784,1386673430,"@guudween Антон, здравствуйте! Такая возможность уже реализована. Подробная информация представлена здесь: http://t.co/tptRwfEKu5. #билайн",0,,,,,,
5219,410364736002199552,1386673551,"@sasha_anx Укажите, пожалуйста, адрес офиса и дату Вашего обращения. Разберемся. #билайн",0,,,,,,
5220,410367692839718912,1386674256,"@tatogoogl Рады, что ситуация разрешилась. При возникновении вопросов, пожалуйста, обращайтесь. #билайн",0,,,,,,
5221,410367842849390592,1386674292,"жуйк, видел новую рекламу билайна, где по 2 чела показывают (типа индеец+британский фанат и тд)? что за музон там фоном и",0,,,,,,
5222,410370757391175680,1386674987,"@ruvasik Здравствуйте! Чтобы проверить ин-цию о списаниях, можно заказать детализацию в личном кабинете на http://t.co/87rLrgtXxP. #билайн",0,,,,,,
5223,410371306857578496,1386675118,"@BonnieAbarca Добрый день! Уточните, пожалуйста, у Вас возникли сложности в работе проводного или мобильного интернета? #билайн",0,,,,,,
5224,410372632245469184,1386675434,"Отсосок билайн вообще хуеет с каждым днем. Сегодня интернет не работал совсем как минимум час. а когда работает, то очень",-1,,,,,,
5225,410373047049125888,1386675533,http://t.co/YchuLlk4Bz Интернета билайн http://t.co/opnwkMIqiV,0,,,,,,
5226,410373218202288128,1386675574,У всех сегодня интернет от билайна тормозит?,-1,,,,,,
5227,410373277580677120,1386675588,"@alekc96 Алексей, сейчас тестируем версию для мобильных телефонов. Обязательно разместим новость на сайте. #билайн",0,,,,,,
5228,410380041671831552,1386677201,"@maximche Здравствуйте! Для детальной проверки отправьте, пожалуйста, описание ситуации, ссылку на твит и Ваш № тел. на pomogite@beeline.ru.",0,,,,,,
5229,410385231309733888,1386678438,"Акция - ""День 10 рублей!"" Внесите свои 10 руб. в Жизнь! СберБанк, карта № 6761 9600 0374187764 БиЛайн 89062225033 http://t.co/7h1Zz7Jwos",0,,,,,,
5230,410390373291151360,1386679664,Идет матч Штаб квартира Вымпелком - Сибирь. Пока ведем!!! http://t.co/Uii3JWmbAI,0,,,,,,
5231,410396133941190656,1386681037,«Билайн» отмечает 10-летие с момента запуска сети в Пензе http://t.co/qCGjtKHQ4S,0,,,,,,
5232,410403052953149440,1386682687,"Трудности перехода: МТС, «Мегафон» и «Билайн» не хотят отпускать абонентов из «мобильного рабства» http://t.co/3SAtFvSuHC",-1,-1,-1,,,,
5233,410405005254860800,1386683152,@Beeline_RUS Я больше 10 дней ожидаю ответа на заявление о расторжении договора. Это нормально?,-1,,,,,,
5234,410405642256785408,1386683304,RT @HAPKOTNKN: «Билайн» отмечает 10-летие с момента запуска сети в Пензе,0,,,,,,
5235,410407801601536000,1386683819,«Билайн» подарил золотые SIM-карты бизнес-клиентам: В честь своего десятилетнего юбилея в Республике Марий Эл ... http://t.co/I2AZcYeciZ,0,,,,,,
5236,410477527736795136,1386700443,@OlesyaKupcha @Beeline_RUS а что мешает просто подключить безлимитный интернет в офисе Билайн?,0,,,,,,
5237,410484818775134208,1386702181,Прошу @_Beeline_kz обратить внимание на предыдущий твит.,0,,,,,,
5238,410486028391448576,1386702470,"RT @wakywuwojylu: Хех....домашний иннет от билайна радует. Старый тариф 450р, перехожу на новый, скорость в 2 раза больше по той же цене. Н",1,,,,,,
5239,410625058617716736,1386735617,RT @Jubey_aka_Guru: Билайн совсем офигел.,-1,,,,,,
5240,410625382161731584,1386735694,как скачать агент на мобилу андроид связь билайн кз http://t.co/XOtUuZ16Kx,0,,,,,,
5241,410627745614295040,1386736258,http://t.co/Vh0u0xT8Zp На usb модем от билайн http://t.co/UvTDTJyTv8,0,,,,,,
5242,410628632701198336,1386736469,http://t.co/PDdARHwhxR Таблетка для 3g модема билайн zte 100 http://t.co/mIujUCZJBC,0,,,,,,
5243,410629691096047616,1386736722,@Beeline_RUS Спасибо! А номер 007 уже я так понимаю не действует?,0,,,,,,
5244,410636035211534336,1386738234,"@poputchik пожалуйста, уточните Ваш №тел. на pomogite@beeline.ru и ссылку на твит. Мы проверим формат SIM-карты для замены. #билайн",0,,,,,,
5245,410641928074842112,1386739639,Вот такой суровый инет у Билайна!,-1,,,,,,
5246,410643522967326720,1386740019,"Кто круче? Билайн или Юселл, погоня за раздачей призов! http://t.co/iPQtxitlXs",0,,,,,,
5247,410646618593964032,1386740757,@alex_tor4annen @Beeline_Omsk У меня в принципе не маленький!,0,,,,,,
5248,410646616106741760,1386740757,как подключить 3g билайн модем к планшету на android http://t.co/9Y65Zdm8cW,0,,,,,,
5249,410647782144614400,1386741035,"RT @dimafromomsk: @Beeline_Omsk Если это реальный федеральный номер, заблокировать его через 1888 не получится. Тогда переслать смс с этого…",0,,,,,,
5250,410647942203473920,1386741073,#скачать программу установки модема билайн http://t.co/KZJgrBO4f9,0,,,,,,
5251,410699978617921536,1386753480,RT @kyhysacuok: Билайновцы свой спам кинули в почтовый ящик. Кому они нах нужны — у меня инет в 2 раза дешевле и качественнее.,-1,,,,,,
5545,412839701574189056,1387263629,"""Билайн"" бросается в стратегическую погоню за конкурентами  #Деньги",0,,,,,,
5252,410704807071346688,1386754631,"Ежедневно приходит по несколько писем от +380685302855@sms.beeline.ua мол Хочу сообщить, что мой номер изменился. Что это",0,,,,,,
5253,410704912708673536,1386754656,"@gorejoda Ограничений не зафиксировано. Для детальной проверки, пож-та, пришлите Ваш номер и ссылку на твит на pomogite@beeline.ru. #билайн",0,,,,,,
5254,410706707728572416,1386755084,"RT @tivodivageny: Чёртов кривой модем от билайна, опять он весь вечер будет меня дисконектить, если быстро качаю. Ненавижу.",-1,,,,,,
5255,410706950796877824,1386755142,Как взять доверительный платеж на Билайне http://t.co/H1bjrV1LHQ,0,,,,,,
5256,410707935442911232,1386755377,"@YurovAA,здрав-те!Уточните,пож-та,Вы хотите заменить номер ""Билайн"" на другой? Какая у Вас форма оплаты: предоплат. или постоплатная?#билайн",0,,,,,,
5257,410709896251060224,1386755844,@Beeline_RUS мобильный интернет по всей России с 3гб трафика за 14 рублей в день.,0,,,,,,
5258,410712003540312064,1386756346,"@Saharooook Сейчас тарификация корректна, баланс увеличен. Приносим извинения за неудобства. #билайн",0,,,,,,
5259,410712136613392384,1386756378,"Сейчас по пути в Красную Площадь увидел чела с телефоном ""билайн"" как был у меня, улыбнулся, ну вы понимаете о чем я http://t.co/YyLpSmWyqS",0,,,,,,
5260,410712542760026114,1386756475,"@RenatGukov Уточните, пож-та, когда Вы приобрели номер? Копия договора сохранилась? #билайн",0,,,,,,
5261,410717834793058304,1386757737,"@alekvm @Beeline_RUS Вы можете обращаться в любое наше отделение. В случае если Вы столкнулись с отказом в приеме оплаты в Билайн,",0,,,,,,
5262,410721862721609728,1386758697,"@martan555 Пож-та, пришлите Ваш номер и ссылку на твит на pomogite@beeline.ru, проверим причину ограничений. #билайн",0,,,,,,
5263,410722772353290240,1386758914,"@belial07071 @beeline_rus да,там ограничения по-моему после 50Гбайт.",0,,,,,,
5264,410726619255685121,1386759831,"хм, сливаю торренты с билайновским инетом мобильным. отдачи нет, но это не страшно, рейтинг большой! но, что интересно, в",0,,,,,,
5265,410727728686845952,1386760096,@RenatGukov @Beeline_RUS я думал ты догадаешся,0,,,,,,
5266,410735027241361408,1386761836,"За три недели израсходовано 619 Мб трафика. Это бесплатно, спасибо Билайну.",1,,,,,,
5267,410735317839147008,1386761905,"@punidze =&gt;нам требуется Ваш номер.Пожалуйста, отправьте его и ссылку на твит нам на pomogite@beeline.ru. #билайн",0,,,,,,
5268,410738531590369281,1386762671,"@andrey_shu Если Вы отправите нам № телефона и ссылку на твит на pomogite@beeline.ru, мы сможем проверить и устранить возникшие ограничения.",0,,,,,,
5269,410744006478671872,1386763977,@Beeline_RUS да ок теперь,0,,,,,,
5270,410754461326270464,1386766469,"@Sweet_Ann Пож-та, пришлите номер, на который Вам звонят, на pomogite@beeline.ru, исключим его из списков обзвона. #билайн",0,,,,,,
5271,410754557505843200,1386766492,http://t.co/wD3EHlAjGZ #скачать драйвер под вин 7 для модема билайн zte mf 180,0,,,,,,
5272,410758182449868800,1386767356,"@gofman Примите,пожалуйста,наши извинения.Верно ли мы поняли, что ситуация нормализовалась? #билайн",0,,,,,,
5273,410758594095628288,1386767455,"@MaxSerg,добрый вечер! Услуга доступна корпоративным клиентам нашей Компании. Подробнее: http://t.co/jCkdtGkOiR. #билайн",0,,,,,,
5274,410758723695415296,1386767485,билайн безлимитный интернет +wifi android http://t.co/qbO3nZZkky,0,,,,,,
